날짜,지점,강수량(mm)
2007-12-22,경남,0.2
2007-12-23,경남,0
2007-12-24,경남,0
2007-12-25,경남,0
2007-12-26,경남,0
2007-12-27,경남,8.6
2007-12-28,경남,12.7
2007-12-29,경남,0.1
2007-12-30,경남,0.1
2007-12-31,경남,0
2008-01-01,경남,0
2008-01-02,경남,0
2008-01-03,경남,0
2008-01-04,경남,0
2008-01-05,경남,0
2008-01-06,경남,0
2008-01-07,경남,0
2008-01-08,경남,0
2008-01-09,경남,0
2008-01-10,경남,0
2008-01-11,경남,16.3
2008-01-12,경남,12.5
2008-01-13,경남,0.7
2008-01-14,경남,0
2008-01-15,경남,0
2008-01-16,경남,0
2008-01-17,경남,0
2008-01-18,경남,0
2008-01-19,경남,0
2008-01-20,경남,4.2
2008-01-21,경남,5.7
2008-01-22,경남,4.5
2008-01-23,경남,1.9
2008-01-24,경남,0
2008-01-25,경남,0
2008-01-26,경남,0
2008-01-27,경남,0
2008-01-28,경남,0.7
2008-01-29,경남,0.3
2008-01-30,경남,0
2008-01-31,경남,0
2008-02-01,경남,0
2008-02-02,경남,0
2008-02-03,경남,0
2008-02-04,경남,0
2008-02-05,경남,0
2008-02-06,경남,0
2008-02-07,경남,0
2008-02-08,경남,0
2008-02-09,경남,0
2008-02-10,경남,0
2008-02-11,경남,0
2008-02-12,경남,0
2008-02-13,경남,0
2008-02-14,경남,0
2008-02-15,경남,0
2008-02-16,경남,0
2008-02-17,경남,0
2008-02-18,경남,0
2008-02-19,경남,0
2008-02-20,경남,0
2008-02-21,경남,0
2008-02-22,경남,0
2008-02-23,경남,0
2008-02-24,경남,0
2008-02-25,경남,0.7
2008-02-26,경남,8.1
2008-02-27,경남,0
2008-02-28,경남,0
2008-02-29,경남,0
2008-03-01,경남,0
2008-03-02,경남,0
2008-03-03,경남,0
2008-03-04,경남,0.3
2008-03-05,경남,0
2008-03-06,경남,0
2008-03-07,경남,0
2008-03-08,경남,0
2008-03-09,경남,0
2008-03-10,경남,0
2008-03-11,경남,0
2008-03-12,경남,0
2008-03-13,경남,1.2
2008-03-14,경남,0.5
2008-03-15,경남,0
2008-03-16,경남,0
2008-03-17,경남,0
2008-03-18,경남,0
2008-03-19,경남,8.5
2008-03-20,경남,0
2008-03-21,경남,0
2008-03-22,경남,2.7
2008-03-23,경남,19.9
2008-03-24,경남,0.1
2008-03-25,경남,0
2008-03-26,경남,0
2008-03-27,경남,0.3
2008-03-28,경남,0
2008-03-29,경남,5.8
2008-03-30,경남,8.6
2008-03-31,경남,0
2008-04-01,경남,0
2008-04-02,경남,0
2008-04-03,경남,0
2008-04-04,경남,0
2008-04-05,경남,0
2008-04-06,경남,5.1
2008-04-07,경남,11.2
2008-04-08,경남,0
2008-04-09,경남,20.3
2008-04-10,경남,6.4
2008-04-11,경남,0
2008-04-12,경남,0
2008-04-13,경남,0
2008-04-14,경남,0
2008-04-15,경남,0
2008-04-16,경남,10.4
2008-04-17,경남,5
2008-04-18,경남,0
2008-04-19,경남,0
2008-04-20,경남,0
2008-04-21,경남,0
2008-04-22,경남,0.4
2008-04-23,경남,8.6
2008-04-24,경남,0
2008-04-25,경남,0
2008-04-26,경남,1
2008-04-27,경남,0
2008-04-28,경남,0
2008-04-29,경남,0
2008-04-30,경남,0
2008-05-01,경남,0
2008-05-02,경남,0
2008-05-03,경남,0
2008-05-04,경남,6.7
2008-05-05,경남,0.4
2008-05-06,경남,0
2008-05-07,경남,0
2008-05-08,경남,0
2008-05-09,경남,0
2008-05-10,경남,0.3
2008-05-11,경남,0
2008-05-12,경남,0.5
2008-05-13,경남,11.1
2008-05-14,경남,0.1
2008-05-15,경남,0
2008-05-16,경남,0
2008-05-17,경남,0
2008-05-18,경남,19.2
2008-05-19,경남,10.4
2008-05-20,경남,0
2008-05-21,경남,0
2008-05-22,경남,0
2008-05-23,경남,0.6
2008-05-24,경남,19.4
2008-05-25,경남,0
2008-05-26,경남,0
2008-05-27,경남,0
2008-05-28,경남,61.6
2008-05-29,경남,0
2008-05-30,경남,0
2008-05-31,경남,0
2008-06-01,경남,0
2008-06-02,경남,1
2008-06-03,경남,0.2
2008-06-04,경남,6.9
2008-06-05,경남,12.3
2008-06-06,경남,0
2008-06-07,경남,0
2008-06-08,경남,13.2
2008-06-09,경남,0.3
2008-06-10,경남,0
2008-06-11,경남,0
2008-06-12,경남,0
2008-06-13,경남,0
2008-06-14,경남,0
2008-06-15,경남,0
2008-06-16,경남,0.4
2008-06-17,경남,13.6
2008-06-18,경남,81.7
2008-06-19,경남,0.5
2008-06-20,경남,9.3
2008-06-21,경남,22
2008-06-22,경남,2.6
2008-06-23,경남,0.1
2008-06-24,경남,0
2008-06-25,경남,0
2008-06-26,경남,0
2008-06-27,경남,0
2008-06-28,경남,70.1
2008-06-29,경남,4.4
2008-06-30,경남,0
2008-07-01,경남,0.4
2008-07-02,경남,34.8
2008-07-03,경남,4
2008-07-04,경남,0
2008-07-05,경남,0
2008-07-06,경남,0
2008-07-07,경남,1.8
2008-07-08,경남,0.1
2008-07-09,경남,0
2008-07-10,경남,0
2008-07-11,경남,0
2008-07-12,경남,1.3
2008-07-13,경남,3.1
2008-07-14,경남,10.9
2008-07-15,경남,0.1
2008-07-16,경남,0
2008-07-17,경남,0
2008-07-18,경남,0
2008-07-19,경남,6.5
2008-07-20,경남,16.9
2008-07-21,경남,0.4
2008-07-22,경남,0
2008-07-23,경남,0.1
2008-07-24,경남,0
2008-07-25,경남,20.2
2008-07-26,경남,17.6
2008-07-27,경남,0
2008-07-28,경남,1.4
2008-07-29,경남,1.4
2008-07-30,경남,1.9
2008-07-31,경남,0.2
2008-08-01,경남,0
2008-08-02,경남,0
2008-08-03,경남,4.4
2008-08-04,경남,0
2008-08-05,경남,0
2008-08-06,경남,0
2008-08-07,경남,0
2008-08-08,경남,7.7
2008-08-09,경남,0.2
2008-08-10,경남,0
2008-08-11,경남,2.1
2008-08-12,경남,31.7
2008-08-13,경남,33.3
2008-08-14,경남,6.3
2008-08-15,경남,40.5
2008-08-16,경남,14.1
2008-08-17,경남,0.2
2008-08-18,경남,0.4
2008-08-19,경남,0
2008-08-20,경남,4
2008-08-21,경남,0.7
2008-08-22,경남,25.6
2008-08-23,경남,0.9
2008-08-24,경남,0.1
2008-08-25,경남,0
2008-08-26,경남,0
2008-08-27,경남,0
2008-08-28,경남,0
2008-08-29,경남,0
2008-08-30,경남,0
2008-08-31,경남,0
2008-09-01,경남,7.7
2008-09-02,경남,2.8
2008-09-03,경남,0
2008-09-04,경남,0
2008-09-05,경남,0
2008-09-06,경남,1.8
2008-09-07,경남,0
2008-09-08,경남,0
2008-09-09,경남,0
2008-09-10,경남,0
2008-09-11,경남,0
2008-09-12,경남,0.2
2008-09-13,경남,0.9
2008-09-14,경남,0
2008-09-15,경남,0.1
2008-09-16,경남,0
2008-09-17,경남,0
2008-09-18,경남,0
2008-09-19,경남,0
2008-09-20,경남,0.6
2008-09-21,경남,3.5
2008-09-22,경남,0
2008-09-23,경남,0.4
2008-09-24,경남,0.6
2008-09-25,경남,0.1
2008-09-26,경남,0
2008-09-27,경남,0
2008-09-28,경남,0.2
2008-09-29,경남,2.9
2008-09-30,경남,0
2008-10-01,경남,0
2008-10-02,경남,0
2008-10-03,경남,0
2008-10-04,경남,0
2008-10-05,경남,0.1
2008-10-06,경남,0.2
2008-10-07,경남,0
2008-10-08,경남,0
2008-10-09,경남,0
2008-10-10,경남,0.1
2008-10-11,경남,0
2008-10-12,경남,0
2008-10-13,경남,0
2008-10-14,경남,0
2008-10-15,경남,0
2008-10-16,경남,0
2008-10-17,경남,0
2008-10-18,경남,0
2008-10-19,경남,0
2008-10-20,경남,0
2008-10-21,경남,0
2008-10-22,경남,17.6
2008-10-23,경남,7.3
2008-10-24,경남,0
2008-10-25,경남,0
2008-10-26,경남,0
2008-10-27,경남,0
2008-10-28,경남,0
2008-10-29,경남,0
2008-10-30,경남,0
2008-10-31,경남,0
2008-11-01,경남,0
2008-11-02,경남,0
2008-11-03,경남,0
2008-11-04,경남,0
2008-11-05,경남,0
2008-11-06,경남,0.5
2008-11-07,경남,0.4
2008-11-08,경남,1.4
2008-11-09,경남,0.8
2008-11-10,경남,0
2008-11-11,경남,0
2008-11-12,경남,0
2008-11-13,경남,0
2008-11-14,경남,0
2008-11-15,경남,0
2008-11-16,경남,0
2008-11-17,경남,0
2008-11-18,경남,0
2008-11-19,경남,0
2008-11-20,경남,0
2008-11-21,경남,0
2008-11-22,경남,0
2008-11-23,경남,0
2008-11-24,경남,9.4
2008-11-25,경남,0
2008-11-26,경남,0
2008-11-27,경남,2
2008-11-28,경남,0
2008-11-29,경남,0.3
2008-11-30,경남,0
2008-12-01,경남,0
2008-12-02,경남,0
2008-12-03,경남,0
2008-12-04,경남,1.2
2008-12-05,경남,0.1
2008-12-06,경남,0
2008-12-07,경남,0
2008-12-08,경남,0
2008-12-09,경남,0
2008-12-10,경남,0
2008-12-11,경남,0
2008-12-12,경남,0
2008-12-13,경남,0
2008-12-14,경남,0
2008-12-15,경남,0
2008-12-16,경남,0
2008-12-17,경남,0.1
2008-12-18,경남,0
2008-12-19,경남,0
2008-12-20,경남,0.8
2008-12-21,경남,4.9
2008-12-22,경남,0
2008-12-23,경남,0
2008-12-24,경남,0
2008-12-25,경남,0
2008-12-26,경남,0
2008-12-27,경남,0
2008-12-28,경남,0
2008-12-29,경남,0
2008-12-30,경남,0
2008-12-31,경남,0
2009-01-01,경남,0
2009-01-02,경남,0
2009-01-03,경남,0
2009-01-04,경남,0
2009-01-05,경남,0
2009-01-06,경남,0
2009-01-07,경남,0
2009-01-08,경남,0
2009-01-09,경남,0
2009-01-10,경남,0
2009-01-11,경남,0
2009-01-12,경남,0
2009-01-13,경남,0
2009-01-14,경남,0.1
2009-01-15,경남,0
2009-01-16,경남,0
2009-01-17,경남,0
2009-01-18,경남,2.3
2009-01-19,경남,0
2009-01-20,경남,0
2009-01-21,경남,0.3
2009-01-22,경남,0
2009-01-23,경남,0
2009-01-24,경남,0.1
2009-01-25,경남,0
2009-01-26,경남,0
2009-01-27,경남,0
2009-01-28,경남,0
2009-01-29,경남,1.7
2009-01-30,경남,5.1
2009-01-31,경남,0.4
2009-02-01,경남,0
2009-02-02,경남,0
2009-02-03,경남,0.4
2009-02-04,경남,0
2009-02-05,경남,0
2009-02-06,경남,0
2009-02-07,경남,0
2009-02-08,경남,0
2009-02-09,경남,0.1
2009-02-10,경남,0
2009-02-11,경남,0
2009-02-12,경남,0.1
2009-02-13,경남,20.7
2009-02-14,경남,0
2009-02-15,경남,0.1
2009-02-16,경남,0
2009-02-17,경남,0
2009-02-18,경남,0
2009-02-19,경남,9.9
2009-02-20,경남,0.1
2009-02-21,경남,0
2009-02-22,경남,16.2
2009-02-23,경남,0
2009-02-24,경남,1.3
2009-02-25,경남,3.2
2009-02-26,경남,0.6
2009-02-27,경남,1.9
2009-02-28,경남,0
2009-03-01,경남,0
2009-03-02,경남,0.1
2009-03-03,경남,3.6
2009-03-04,경남,0
2009-03-05,경남,8.2
2009-03-06,경남,0.1
2009-03-07,경남,0
2009-03-08,경남,0
2009-03-09,경남,0
2009-03-10,경남,0
2009-03-11,경남,0
2009-03-12,경남,0
2009-03-13,경남,17.1
2009-03-14,경남,0
2009-03-15,경남,0
2009-03-16,경남,0
2009-03-17,경남,0
2009-03-18,경남,0
2009-03-19,경남,0.8
2009-03-20,경남,0.6
2009-03-21,경남,17.3
2009-03-22,경남,6.9
2009-03-23,경남,0
2009-03-24,경남,0
2009-03-25,경남,0
2009-03-26,경남,0
2009-03-27,경남,0
2009-03-28,경남,0
2009-03-29,경남,0
2009-03-30,경남,0
2009-03-31,경남,0
2009-04-01,경남,0
2009-04-02,경남,0
2009-04-03,경남,0
2009-04-04,경남,0
2009-04-05,경남,0
2009-04-06,경남,0
2009-04-07,경남,0
2009-04-08,경남,0
2009-04-09,경남,0
2009-04-10,경남,0
2009-04-11,경남,0
2009-04-12,경남,0
2009-04-13,경남,2.3
2009-04-14,경남,6.4
2009-04-15,경남,0.1
2009-04-16,경남,0
2009-04-17,경남,0
2009-04-18,경남,0
2009-04-19,경남,0
2009-04-20,경남,41.5
2009-04-21,경남,0
2009-04-22,경남,0
2009-04-23,경남,0
2009-04-24,경남,10.4
2009-04-25,경남,6
2009-04-26,경남,0.3
2009-04-27,경남,0.6
2009-04-28,경남,0.2
2009-04-29,경남,0
2009-04-30,경남,0
2009-05-01,경남,0
2009-05-02,경남,3.8
2009-05-03,경남,3.4
2009-05-04,경남,0
2009-05-05,경남,0.3
2009-05-06,경남,1.1
2009-05-07,경남,0
2009-05-08,경남,0
2009-05-09,경남,0
2009-05-10,경남,0
2009-05-11,경남,0
2009-05-12,경남,8
2009-05-13,경남,0
2009-05-14,경남,0
2009-05-15,경남,1.2
2009-05-16,경남,32.7
2009-05-17,경남,5.6
2009-05-18,경남,0
2009-05-19,경남,0
2009-05-20,경남,0.1
2009-05-21,경남,78.4
2009-05-22,경남,0
2009-05-23,경남,0.1
2009-05-24,경남,1
2009-05-25,경남,0
2009-05-26,경남,0
2009-05-27,경남,0
2009-05-28,경남,0
2009-05-29,경남,0
2009-05-30,경남,0
2009-05-31,경남,0
2009-06-01,경남,0
2009-06-02,경남,0.1
2009-06-03,경남,0.4
2009-06-04,경남,0
2009-06-05,경남,0
2009-06-06,경남,0
2009-06-07,경남,0
2009-06-08,경남,0
2009-06-09,경남,3.4
2009-06-10,경남,13.8
2009-06-11,경남,0
2009-06-12,경남,0
2009-06-13,경남,0
2009-06-14,경남,0.6
2009-06-15,경남,0.1
2009-06-16,경남,0
2009-06-17,경남,0
2009-06-18,경남,0
2009-06-19,경남,0
2009-06-20,경남,1.8
2009-06-21,경남,2.7
2009-06-22,경남,82.6
2009-06-23,경남,0
2009-06-24,경남,0
2009-06-25,경남,0
2009-06-26,경남,0
2009-06-27,경남,0.3
2009-06-28,경남,0.1
2009-06-29,경남,53.8
2009-06-30,경남,17.2
2009-07-01,경남,2.5
2009-07-02,경남,13.7
2009-07-03,경남,4.2
2009-07-04,경남,6.1
2009-07-05,경남,0
2009-07-06,경남,0
2009-07-07,경남,154.1
2009-07-08,경남,5.1
2009-07-09,경남,14.6
2009-07-10,경남,1.1
2009-07-11,경남,24.8
2009-07-12,경남,9.5
2009-07-13,경남,13.1
2009-07-14,경남,3
2009-07-15,경남,62.1
2009-07-16,경남,97.2
2009-07-17,경남,0.3
2009-07-18,경남,0.2
2009-07-19,경남,33.4
2009-07-20,경남,0.7
2009-07-21,경남,24.1
2009-07-22,경남,0
2009-07-23,경남,0.3
2009-07-24,경남,32.8
2009-07-25,경남,1.3
2009-07-26,경남,0.6
2009-07-27,경남,0
2009-07-28,경남,20.2
2009-07-29,경남,30.4
2009-07-30,경남,0
2009-07-31,경남,0
2009-08-01,경남,0
2009-08-02,경남,0
2009-08-03,경남,0.3
2009-08-04,경남,0
2009-08-05,경남,0
2009-08-06,경남,2.6
2009-08-07,경남,16.7
2009-08-08,경남,0.1
2009-08-09,경남,0
2009-08-10,경남,0.1
2009-08-11,경남,19.2
2009-08-12,경남,10.7
2009-08-13,경남,3.1
2009-08-14,경남,0
2009-08-15,경남,0
2009-08-16,경남,0.1
2009-08-17,경남,0.3
2009-08-18,경남,0
2009-08-19,경남,0
2009-08-20,경남,1.5
2009-08-21,경남,1.6
2009-08-22,경남,0
2009-08-23,경남,0
2009-08-24,경남,0.1
2009-08-25,경남,0
2009-08-26,경남,0
2009-08-27,경남,1
2009-08-28,경남,10.2
2009-08-29,경남,0.4
2009-08-30,경남,0.6
2009-08-31,경남,0.1
2009-09-01,경남,0
2009-09-02,경남,0
2009-09-03,경남,0
2009-09-04,경남,0
2009-09-05,경남,0
2009-09-06,경남,0
2009-09-07,경남,0
2009-09-08,경남,0.1
2009-09-09,경남,0
2009-09-10,경남,0
2009-09-11,경남,0.6
2009-09-12,경남,0.5
2009-09-13,경남,0
2009-09-14,경남,0.3
2009-09-15,경남,0.1
2009-09-16,경남,0
2009-09-17,경남,0
2009-09-18,경남,0
2009-09-19,경남,0
2009-09-20,경남,0
2009-09-21,경남,0.8
2009-09-22,경남,0
2009-09-23,경남,3.9
2009-09-24,경남,0
2009-09-25,경남,0.4
2009-09-26,경남,0
2009-09-27,경남,27.6
2009-09-28,경남,3.3
2009-09-29,경남,0.1
2009-09-30,경남,0.2
2009-10-01,경남,7.4
2009-10-02,경남,31.4
2009-10-03,경남,0
2009-10-04,경남,0
2009-10-05,경남,0
2009-10-06,경남,0
2009-10-07,경남,0.4
2009-10-08,경남,0
2009-10-09,경남,0
2009-10-10,경남,0
2009-10-11,경남,0
2009-10-12,경남,0
2009-10-13,경남,0.9
2009-10-14,경남,1.5
2009-10-15,경남,0
2009-10-16,경남,0
2009-10-17,경남,3.7
2009-10-18,경남,0
2009-10-19,경남,0.1
2009-10-20,경남,0
2009-10-21,경남,0
2009-10-22,경남,0
2009-10-23,경남,0
2009-10-24,경남,0
2009-10-25,경남,0
2009-10-26,경남,0
2009-10-27,경남,0
2009-10-28,경남,0
2009-10-29,경남,0.3
2009-10-30,경남,0
2009-10-31,경남,0.1
2009-11-01,경남,0.1
2009-11-02,경남,0
2009-11-03,경남,0
2009-11-04,경남,0
2009-11-05,경남,0
2009-11-06,경남,0
2009-11-07,경남,0
2009-11-08,경남,13.1
2009-11-09,경남,1.3
2009-11-10,경남,5.8
2009-11-11,경남,0.1
2009-11-12,경남,0
2009-11-13,경남,8.9
2009-11-14,경남,0
2009-11-15,경남,0
2009-11-16,경남,0
2009-11-17,경남,0.1
2009-11-18,경남,0
2009-11-19,경남,0
2009-11-20,경남,0
2009-11-21,경남,0
2009-11-22,경남,0
2009-11-23,경남,0
2009-11-24,경남,0
2009-11-25,경남,0
2009-11-26,경남,0
2009-11-27,경남,0
2009-11-28,경남,0.1
2009-11-29,경남,13.7
2009-11-30,경남,0.9
2009-12-01,경남,0
2009-12-02,경남,0
2009-12-03,경남,0
2009-12-04,경남,0
2009-12-05,경남,2.4
2009-12-06,경남,0
2009-12-07,경남,0
2009-12-08,경남,0
2009-12-09,경남,1.3
2009-12-10,경남,13.3
2009-12-11,경남,5.1
2009-12-12,경남,0
2009-12-13,경남,0
2009-12-14,경남,0
2009-12-15,경남,0
2009-12-16,경남,0
2009-12-17,경남,0.1
2009-12-18,경남,0
2009-12-19,경남,0
2009-12-20,경남,0
2009-12-21,경남,0
2009-12-22,경남,0
2009-12-23,경남,0.1
2009-12-24,경남,0
2009-12-25,경남,0
2009-12-26,경남,0
2009-12-27,경남,0
2009-12-28,경남,0
2009-12-29,경남,0
2009-12-30,경남,0
2009-12-31,경남,0
2010-01-01,경남,0
2010-01-02,경남,0
2010-01-03,경남,0
2010-01-04,경남,2.8
2010-01-05,경남,0
2010-01-06,경남,0
2010-01-07,경남,0
2010-01-08,경남,0
2010-01-09,경남,0
2010-01-10,경남,0
2010-01-11,경남,0
2010-01-12,경남,0
2010-01-13,경남,0
2010-01-14,경남,0
2010-01-15,경남,0
2010-01-16,경남,0
2010-01-17,경남,0
2010-01-18,경남,0
2010-01-19,경남,0
2010-01-20,경남,9.9
2010-01-21,경남,0.1
2010-01-22,경남,0
2010-01-23,경남,0
2010-01-24,경남,0
2010-01-25,경남,0
2010-01-26,경남,0
2010-01-27,경남,11
2010-01-28,경남,0
2010-01-29,경남,0
2010-01-30,경남,0
2010-01-31,경남,0
2010-02-01,경남,0.1
2010-02-02,경남,0
2010-02-03,경남,0
2010-02-04,경남,0
2010-02-05,경남,0
2010-02-06,경남,0
2010-02-07,경남,0
2010-02-08,경남,4.1
2010-02-09,경남,6.6
2010-02-10,경남,7.1
2010-02-11,경남,21.3
2010-02-12,경남,0.8
2010-02-13,경남,1
2010-02-14,경남,0
2010-02-15,경남,0
2010-02-16,경남,0
2010-02-17,경남,0
2010-02-18,경남,0
2010-02-19,경남,0
2010-02-20,경남,0
2010-02-21,경남,0
2010-02-22,경남,0
2010-02-23,경남,0
2010-02-24,경남,0.2
2010-02-25,경남,53.8
2010-02-26,경남,12.2
2010-02-27,경남,0.8
2010-02-28,경남,0
2010-03-01,경남,12.9
2010-03-02,경남,0.1
2010-03-03,경남,0.1
2010-03-04,경남,9.5
2010-03-05,경남,3.1
2010-03-06,경남,2.9
2010-03-07,경남,0.8
2010-03-08,경남,0.4
2010-03-09,경남,8.3
2010-03-10,경남,3.9
2010-03-11,경남,0
2010-03-12,경남,0
2010-03-13,경남,0
2010-03-14,경남,0
2010-03-15,경남,22.4
2010-03-16,경남,0
2010-03-17,경남,0
2010-03-18,경남,2.1
2010-03-19,경남,0
2010-03-20,경남,0.4
2010-03-21,경남,0
2010-03-22,경남,0.3
2010-03-23,경남,4.2
2010-03-24,경남,0
2010-03-25,경남,2.6
2010-03-26,경남,0
2010-03-27,경남,0
2010-03-28,경남,0
2010-03-29,경남,0
2010-03-30,경남,0
2010-03-31,경남,27.1
2010-04-01,경남,31.1
2010-04-02,경남,0
2010-04-03,경남,0
2010-04-04,경남,0
2010-04-05,경남,0.1
2010-04-06,경남,0
2010-04-07,경남,0
2010-04-08,경남,0
2010-04-09,경남,0
2010-04-10,경남,0
2010-04-11,경남,1.1
2010-04-12,경남,5.1
2010-04-13,경남,0
2010-04-14,경남,2
2010-04-15,경남,0.2
2010-04-16,경남,0
2010-04-17,경남,0
2010-04-18,경남,0
2010-04-19,경남,8.4
2010-04-20,경남,0.9
2010-04-21,경남,9.9
2010-04-22,경남,26.1
2010-04-23,경남,3.2
2010-04-24,경남,0
2010-04-25,경남,0
2010-04-26,경남,29.4
2010-04-27,경남,7.3
2010-04-28,경남,8.2
2010-04-29,경남,0.2
2010-04-30,경남,0
2010-05-01,경남,0
2010-05-02,경남,0
2010-05-03,경남,0
2010-05-04,경남,0
2010-05-05,경남,0
2010-05-06,경남,4.4
2010-05-07,경남,0
2010-05-08,경남,0
2010-05-09,경남,0
2010-05-10,경남,0.1
2010-05-11,경남,0.1
2010-05-12,경남,0
2010-05-13,경남,0
2010-05-14,경남,0
2010-05-15,경남,0
2010-05-16,경남,0
2010-05-17,경남,3.8
2010-05-18,경남,61.7
2010-05-19,경남,4.2
2010-05-20,경남,0
2010-05-21,경남,0
2010-05-22,경남,43.6
2010-05-23,경남,30
2010-05-24,경남,0.2
2010-05-25,경남,0.5
2010-05-26,경남,0.1
2010-05-27,경남,0
2010-05-28,경남,0
2010-05-29,경남,0
2010-05-30,경남,0
2010-05-31,경남,0
2010-06-01,경남,0
2010-06-02,경남,0
2010-06-03,경남,0
2010-06-04,경남,0
2010-06-05,경남,1.1
2010-06-06,경남,0
2010-06-07,경남,1.9
2010-06-08,경남,0.3
2010-06-09,경남,0
2010-06-10,경남,0
2010-06-11,경남,0
2010-06-12,경남,0.6
2010-06-13,경남,1
2010-06-14,경남,0
2010-06-15,경남,1.4
2010-06-16,경남,0
2010-06-17,경남,0
2010-06-18,경남,2.5
2010-06-19,경남,0.4
2010-06-20,경남,0.6
2010-06-21,경남,0
2010-06-22,경남,0
2010-06-23,경남,0
2010-06-24,경남,0
2010-06-25,경남,2.8
2010-06-26,경남,20.3
2010-06-27,경남,3.4
2010-06-28,경남,17.9
2010-06-29,경남,0
2010-06-30,경남,0
2010-07-01,경남,0
2010-07-02,경남,7
2010-07-03,경남,8.4
2010-07-04,경남,2.5
2010-07-05,경남,1
2010-07-06,경남,0
2010-07-07,경남,1.4
2010-07-08,경남,1.3
2010-07-09,경남,0.1
2010-07-10,경남,11.8
2010-07-11,경남,124.9
2010-07-12,경남,1.1
2010-07-13,경남,28.4
2010-07-14,경남,0.1
2010-07-15,경남,3.3
2010-07-16,경남,117.8
2010-07-17,경남,21.2
2010-07-18,경남,0
2010-07-19,경남,0.2
2010-07-20,경남,0
2010-07-21,경남,2.8
2010-07-22,경남,0
2010-07-23,경남,6.7
2010-07-24,경남,14.8
2010-07-25,경남,13.5
2010-07-26,경남,0.1
2010-07-27,경남,0
2010-07-28,경남,31.7
2010-07-29,경남,0.2
2010-07-30,경남,0
2010-07-31,경남,0
2010-08-01,경남,0
2010-08-02,경남,1.6
2010-08-03,경남,0.6
2010-08-04,경남,0
2010-08-05,경남,0.6
2010-08-06,경남,5.2
2010-08-07,경남,1.9
2010-08-08,경남,0
2010-08-09,경남,6
2010-08-10,경남,44.6
2010-08-11,경남,86.5
2010-08-12,경남,0.1
2010-08-13,경남,15.9
2010-08-14,경남,6.9
2010-08-15,경남,22.9
2010-08-16,경남,14.8
2010-08-17,경남,27.6
2010-08-18,경남,0
2010-08-19,경남,0
2010-08-20,경남,0
2010-08-21,경남,0
2010-08-22,경남,0
2010-08-23,경남,0.2
2010-08-24,경남,0
2010-08-25,경남,9.1
2010-08-26,경남,1.6
2010-08-27,경남,7.9
2010-08-28,경남,12.4
2010-08-29,경남,14.9
2010-08-30,경남,4.2
2010-08-31,경남,6.4
2010-09-01,경남,12.9
2010-09-02,경남,47.7
2010-09-03,경남,0
2010-09-04,경남,0
2010-09-05,경남,0.2
2010-09-06,경남,56.1
2010-09-07,경남,70.9
2010-09-08,경남,0
2010-09-09,경남,0
2010-09-10,경남,0
2010-09-11,경남,17.4
2010-09-12,경남,37
2010-09-13,경남,0
2010-09-14,경남,0.3
2010-09-15,경남,0.9
2010-09-16,경남,0
2010-09-17,경남,0
2010-09-18,경남,0
2010-09-19,경남,0.6
2010-09-20,경남,0
2010-09-21,경남,0
2010-09-22,경남,16.4
2010-09-23,경남,1
2010-09-24,경남,0
2010-09-25,경남,0
2010-09-26,경남,0
2010-09-27,경남,0
2010-09-28,경남,0
2010-09-29,경남,0
2010-09-30,경남,0
2010-10-01,경남,0
2010-10-02,경남,10.9
2010-10-03,경남,6.9
2010-10-04,경남,0.1
2010-10-05,경남,0
2010-10-06,경남,0
2010-10-07,경남,0
2010-10-08,경남,11
2010-10-09,경남,2.4
2010-10-10,경남,0
2010-10-11,경남,0.2
2010-10-12,경남,0
2010-10-13,경남,0
2010-10-14,경남,0
2010-10-15,경남,0
2010-10-16,경남,0
2010-10-17,경남,0
2010-10-18,경남,0
2010-10-19,경남,0
2010-10-20,경남,0
2010-10-21,경남,0
2010-10-22,경남,0
2010-10-23,경남,1.1
2010-10-24,경남,22.2
2010-10-25,경남,0
2010-10-26,경남,0
2010-10-27,경남,0
2010-10-28,경남,0
2010-10-29,경남,0
2010-10-30,경남,0
2010-10-31,경남,0.4
2010-11-01,경남,0
2010-11-02,경남,0
2010-11-03,경남,0
2010-11-04,경남,0
2010-11-05,경남,0
2010-11-06,경남,0
2010-11-07,경남,0
2010-11-08,경남,0
2010-11-09,경남,0
2010-11-10,경남,0
2010-11-11,경남,6.4
2010-11-12,경남,0
2010-11-13,경남,0
2010-11-14,경남,0
2010-11-15,경남,0
2010-11-16,경남,0
2010-11-17,경남,0
2010-11-18,경남,0
2010-11-19,경남,0
2010-11-20,경남,0
2010-11-21,경남,0
2010-11-22,경남,0.2
2010-11-23,경남,0
2010-11-24,경남,0
2010-11-25,경남,0
2010-11-26,경남,0
2010-11-27,경남,0.1
2010-11-28,경남,0
2010-11-29,경남,0
2010-11-30,경남,0.6
2010-12-01,경남,0
2010-12-02,경남,2.4
2010-12-03,경남,0
2010-12-04,경남,0
2010-12-05,경남,0
2010-12-06,경남,0
2010-12-07,경남,0
2010-12-08,경남,0.4
2010-12-09,경남,0.1
2010-12-10,경남,0
2010-12-11,경남,0
2010-12-12,경남,0
2010-12-13,경남,22
2010-12-14,경남,0
2010-12-15,경남,0
2010-12-16,경남,0
2010-12-17,경남,0.1
2010-12-18,경남,0
2010-12-19,경남,0
2010-12-20,경남,0
2010-12-21,경남,0
2010-12-22,경남,0
2010-12-23,경남,0
2010-12-24,경남,0
2010-12-25,경남,0
