날짜,지점,강수량(mm)
2007-03-20,강원영서,0
2007-03-21,강원영서,2.4
2007-03-22,강원영서,0.1
2007-03-23,강원영서,0.1
2007-03-24,강원영서,16
2007-03-25,강원영서,0
2007-03-26,강원영서,0.1
2007-03-27,강원영서,1.8
2007-03-28,강원영서,11.4
2007-03-29,강원영서,12.3
2007-03-30,강원영서,0.1
2007-03-31,강원영서,18.5
2007-04-01,강원영서,0
2007-04-02,강원영서,0
2007-04-03,강원영서,0.9
2007-04-04,강원영서,0
2007-04-05,강원영서,0
2007-04-06,강원영서,0
2007-04-07,강원영서,0.1
2007-04-08,강원영서,0
2007-04-09,강원영서,0
2007-04-10,강원영서,4.6
2007-04-11,강원영서,0
2007-04-12,강원영서,4.6
2007-04-13,강원영서,5.4
2007-04-14,강원영서,0.1
2007-04-15,강원영서,0.1
2007-04-16,강원영서,0.3
2007-04-17,강원영서,1.2
2007-04-18,강원영서,0
2007-04-19,강원영서,0
2007-04-20,강원영서,15.3
2007-04-21,강원영서,1.1
2007-04-22,강원영서,0.1
2007-04-23,강원영서,0
2007-04-24,강원영서,0
2007-04-25,강원영서,0
2007-04-26,강원영서,0
2007-04-27,강원영서,0
2007-04-28,강원영서,0
2007-04-29,강원영서,0
2007-04-30,강원영서,0.1
2007-05-01,강원영서,14.5
2007-05-02,강원영서,1.3
2007-05-03,강원영서,0
2007-05-04,강원영서,0
2007-05-05,강원영서,0
2007-05-06,강원영서,0
2007-05-07,강원영서,0
2007-05-08,강원영서,0
2007-05-09,강원영서,12.1
2007-05-10,강원영서,0
2007-05-11,강원영서,0
2007-05-12,강원영서,12.8
2007-05-13,강원영서,0
2007-05-14,강원영서,4.3
2007-05-15,강원영서,0
2007-05-16,강원영서,32.6
2007-05-17,강원영서,6.3
2007-05-18,강원영서,11.8
2007-05-19,강원영서,2.4
2007-05-20,강원영서,0
2007-05-21,강원영서,0
2007-05-22,강원영서,0
2007-05-23,강원영서,0
2007-05-24,강원영서,28.8
2007-05-25,강원영서,1.9
2007-05-26,강원영서,0
2007-05-27,강원영서,0
2007-05-28,강원영서,0
2007-05-29,강원영서,0.4
2007-05-30,강원영서,3.4
2007-05-31,강원영서,0
2007-06-01,강원영서,0
2007-06-02,강원영서,0
2007-06-03,강원영서,0
2007-06-04,강원영서,0
2007-06-05,강원영서,0
2007-06-06,강원영서,0
2007-06-07,강원영서,0
2007-06-08,강원영서,4
2007-06-09,강원영서,0
2007-06-10,강원영서,0
2007-06-11,강원영서,0
2007-06-12,강원영서,0
2007-06-13,강원영서,0.3
2007-06-14,강원영서,3
2007-06-15,강원영서,0
2007-06-16,강원영서,0
2007-06-17,강원영서,0
2007-06-18,강원영서,0
2007-06-19,강원영서,0
2007-06-20,강원영서,0
2007-06-21,강원영서,9.4
2007-06-22,강원영서,0.4
2007-06-23,강원영서,0.3
2007-06-24,강원영서,7.6
2007-06-25,강원영서,9.9
2007-06-26,강원영서,0
2007-06-27,강원영서,0
2007-06-28,강원영서,20.4
2007-06-29,강원영서,3.3
2007-06-30,강원영서,0.1
2007-07-01,강원영서,20.9
2007-07-02,강원영서,42.3
2007-07-03,강원영서,0.8
2007-07-04,강원영서,17
2007-07-05,강원영서,0.8
2007-07-06,강원영서,0.1
2007-07-07,강원영서,0
2007-07-08,강원영서,2.3
2007-07-09,강원영서,1.6
2007-07-10,강원영서,20.6
2007-07-11,강원영서,33.1
2007-07-12,강원영서,5.4
2007-07-13,강원영서,0
2007-07-14,강원영서,0
2007-07-15,강원영서,0
2007-07-16,강원영서,24.9
2007-07-17,강원영서,4.9
2007-07-18,강원영서,0
2007-07-19,강원영서,32.8
2007-07-20,강원영서,1.9
2007-07-21,강원영서,2.6
2007-07-22,강원영서,0
2007-07-23,강원영서,0
2007-07-24,강원영서,16.8
2007-07-25,강원영서,1.2
2007-07-26,강원영서,0
2007-07-27,강원영서,0
2007-07-28,강원영서,0
2007-07-29,강원영서,14.1
2007-07-30,강원영서,0
2007-07-31,강원영서,0
2007-08-01,강원영서,22
2007-08-02,강원영서,3.9
2007-08-03,강원영서,8.5
2007-08-04,강원영서,48.3
2007-08-05,강원영서,12.6
2007-08-06,강원영서,2.4
2007-08-07,강원영서,17.1
2007-08-08,강원영서,61.1
2007-08-09,강원영서,86.8
2007-08-10,강원영서,32.9
2007-08-11,강원영서,4.3
2007-08-12,강원영서,2.1
2007-08-13,강원영서,2.4
2007-08-14,강원영서,5.5
2007-08-15,강원영서,4.3
2007-08-16,강원영서,11.9
2007-08-17,강원영서,0
2007-08-18,강원영서,0
2007-08-19,강원영서,1.9
2007-08-20,강원영서,0.3
2007-08-21,강원영서,1.1
2007-08-22,강원영서,0.6
2007-08-23,강원영서,0
2007-08-24,강원영서,0
2007-08-25,강원영서,0
2007-08-26,강원영서,0
2007-08-27,강원영서,45.9
2007-08-28,강원영서,1
2007-08-29,강원영서,19.3
2007-08-30,강원영서,6.3
2007-08-31,강원영서,0
2007-09-01,강원영서,17.6
2007-09-02,강원영서,3.9
2007-09-03,강원영서,8.3
2007-09-04,강원영서,1.4
2007-09-05,강원영서,12.1
2007-09-06,강원영서,23.3
2007-09-07,강원영서,0
2007-09-08,강원영서,0
2007-09-09,강원영서,0
2007-09-10,강원영서,0
2007-09-11,강원영서,0
2007-09-12,강원영서,0
2007-09-13,강원영서,0
2007-09-14,강원영서,54.4
2007-09-15,강원영서,49.8
2007-09-16,강원영서,8.5
2007-09-17,강원영서,8.6
2007-09-18,강원영서,28.5
2007-09-19,강원영서,40.4
2007-09-20,강원영서,10
2007-09-21,강원영서,2.3
2007-09-22,강원영서,6
2007-09-23,강원영서,0.3
2007-09-24,강원영서,0.9
2007-09-25,강원영서,0
2007-09-26,강원영서,0
2007-09-27,강원영서,12.3
2007-09-28,강원영서,3.4
2007-09-29,강원영서,0.5
2007-09-30,강원영서,0.1
2007-10-01,강원영서,0.5
2007-10-02,강원영서,0.1
2007-10-03,강원영서,0.9
2007-10-04,강원영서,3.8
2007-10-05,강원영서,0
2007-10-06,강원영서,0
2007-10-07,강원영서,0.2
2007-10-08,강원영서,0
2007-10-09,강원영서,0
2007-10-10,강원영서,0
2007-10-11,강원영서,0
2007-10-12,강원영서,0
2007-10-13,강원영서,0
2007-10-14,강원영서,0
2007-10-15,강원영서,0.4
2007-10-16,강원영서,0.1
2007-10-17,강원영서,0.2
2007-10-18,강원영서,0
2007-10-19,강원영서,2.4
2007-10-20,강원영서,0
2007-10-21,강원영서,0
2007-10-22,강원영서,0
2007-10-23,강원영서,0
2007-10-24,강원영서,0
2007-10-25,강원영서,5.6
2007-10-26,강원영서,3.3
2007-10-27,강원영서,0
2007-10-28,강원영서,5.1
2007-10-29,강원영서,0
2007-10-30,강원영서,0
2007-10-31,강원영서,0
2007-11-01,강원영서,0
2007-11-02,강원영서,0
2007-11-03,강원영서,0
2007-11-04,강원영서,0
2007-11-05,강원영서,0
2007-11-06,강원영서,0
2007-11-07,강원영서,0
2007-11-08,강원영서,0
2007-11-09,강원영서,1.1
2007-11-10,강원영서,0
2007-11-11,강원영서,0
2007-11-12,강원영서,0
2007-11-13,강원영서,0
2007-11-14,강원영서,0
2007-11-15,강원영서,0.8
2007-11-16,강원영서,0
2007-11-17,강원영서,0
2007-11-18,강원영서,0
2007-11-19,강원영서,3.4
2007-11-20,강원영서,1.3
2007-11-21,강원영서,3.4
2007-11-22,강원영서,0
2007-11-23,강원영서,17
2007-11-24,강원영서,0.1
2007-11-25,강원영서,0
2007-11-26,강원영서,0.3
2007-11-27,강원영서,0
2007-11-28,강원영서,0
2007-11-29,강원영서,0
2007-11-30,강원영서,0
2007-12-01,강원영서,0
2007-12-02,강원영서,0.1
2007-12-03,강원영서,0
2007-12-04,강원영서,0
2007-12-05,강원영서,0
2007-12-06,강원영서,0.4
2007-12-07,강원영서,3.5
2007-12-08,강원영서,0
2007-12-09,강원영서,0
2007-12-10,강원영서,0.2
2007-12-11,강원영서,1.5
2007-12-12,강원영서,0
2007-12-13,강원영서,0
2007-12-14,강원영서,0.1
2007-12-15,강원영서,3.6
2007-12-16,강원영서,0
2007-12-17,강원영서,0.2
2007-12-18,강원영서,0
2007-12-19,강원영서,0
2007-12-20,강원영서,0.2
2007-12-21,강원영서,0
2007-12-22,강원영서,0
2007-12-23,강원영서,0
2007-12-24,강원영서,0
2007-12-25,강원영서,0
2007-12-26,강원영서,0
2007-12-27,강원영서,0.1
2007-12-28,강원영서,1.3
2007-12-29,강원영서,0.1
2007-12-30,강원영서,0
2007-12-31,강원영서,0
2008-01-01,강원영서,0
2008-01-02,강원영서,0
2008-01-03,강원영서,0
2008-01-04,강원영서,0
2008-01-05,강원영서,0
2008-01-06,강원영서,0
2008-01-07,강원영서,0
2008-01-08,강원영서,0
2008-01-09,강원영서,0
2008-01-10,강원영서,0
2008-01-11,강원영서,7.9
2008-01-12,강원영서,0
2008-01-13,강원영서,0
2008-01-14,강원영서,0
2008-01-15,강원영서,0
2008-01-16,강원영서,0
2008-01-17,강원영서,0
2008-01-18,강원영서,0
2008-01-19,강원영서,0
2008-01-20,강원영서,0
2008-01-21,강원영서,0.2
2008-01-22,강원영서,1.9
2008-01-23,강원영서,0.5
2008-01-24,강원영서,0
2008-01-25,강원영서,0
2008-01-26,강원영서,0
2008-01-27,강원영서,0
2008-01-28,강원영서,0
2008-01-29,강원영서,0
2008-01-30,강원영서,0.4
2008-01-31,강원영서,0
2008-02-01,강원영서,0
2008-02-02,강원영서,0
2008-02-03,강원영서,0
2008-02-04,강원영서,0
2008-02-05,강원영서,0
2008-02-06,강원영서,0
2008-02-07,강원영서,0
2008-02-08,강원영서,0
2008-02-09,강원영서,0
2008-02-10,강원영서,0
2008-02-11,강원영서,0
2008-02-12,강원영서,0
2008-02-13,강원영서,0
2008-02-14,강원영서,0
2008-02-15,강원영서,0
2008-02-16,강원영서,0
2008-02-17,강원영서,0
2008-02-18,강원영서,0
2008-02-19,강원영서,0
2008-02-20,강원영서,0
2008-02-21,강원영서,0
2008-02-22,강원영서,3
2008-02-23,강원영서,0
2008-02-24,강원영서,0
2008-02-25,강원영서,1.6
2008-02-26,강원영서,2.7
2008-02-27,강원영서,0
2008-02-28,강원영서,0
2008-02-29,강원영서,0
2008-03-01,강원영서,0
2008-03-02,강원영서,0.1
2008-03-03,강원영서,1.5
2008-03-04,강원영서,4.9
2008-03-05,강원영서,0
2008-03-06,강원영서,1.8
2008-03-07,강원영서,0
2008-03-08,강원영서,0
2008-03-09,강원영서,0
2008-03-10,강원영서,0
2008-03-11,강원영서,0
2008-03-12,강원영서,0
2008-03-13,강원영서,3.9
2008-03-14,강원영서,0.4
2008-03-15,강원영서,0
2008-03-16,강원영서,0
2008-03-17,강원영서,0
2008-03-18,강원영서,0
2008-03-19,강원영서,0
2008-03-20,강원영서,0
2008-03-21,강원영서,0
2008-03-22,강원영서,3.8
2008-03-23,강원영서,34.8
2008-03-24,강원영서,3
2008-03-25,강원영서,0.6
2008-03-26,강원영서,0.2
2008-03-27,강원영서,0.6
2008-03-28,강원영서,0
2008-03-29,강원영서,6.4
2008-03-30,강원영서,2.8
2008-03-31,강원영서,3.1
2008-04-01,강원영서,0
2008-04-02,강원영서,2.6
2008-04-03,강원영서,0
2008-04-04,강원영서,0
2008-04-05,강원영서,0
2008-04-06,강원영서,0.1
2008-04-07,강원영서,0.4
2008-04-08,강원영서,0
2008-04-09,강원영서,5.5
2008-04-10,강원영서,1.5
2008-04-11,강원영서,0
2008-04-12,강원영서,0.2
2008-04-13,강원영서,4.1
2008-04-14,강원영서,0
2008-04-15,강원영서,0
2008-04-16,강원영서,0
2008-04-17,강원영서,0
2008-04-18,강원영서,0
2008-04-19,강원영서,0
2008-04-20,강원영서,0
2008-04-21,강원영서,0
2008-04-22,강원영서,2.4
2008-04-23,강원영서,3.4
2008-04-24,강원영서,0
2008-04-25,강원영서,1.9
2008-04-26,강원영서,9.4
2008-04-27,강원영서,0.7
2008-04-28,강원영서,0
2008-04-29,강원영서,0
2008-04-30,강원영서,0
2008-05-01,강원영서,0
2008-05-02,강원영서,0
2008-05-03,강원영서,0
2008-05-04,강원영서,0.3
2008-05-05,강원영서,1.1
2008-05-06,강원영서,0
2008-05-07,강원영서,6.5
2008-05-08,강원영서,0.2
2008-05-09,강원영서,0
2008-05-10,강원영서,0
2008-05-11,강원영서,0
2008-05-12,강원영서,0
2008-05-13,강원영서,1.8
2008-05-14,강원영서,0
2008-05-15,강원영서,0
2008-05-16,강원영서,0
2008-05-17,강원영서,0
2008-05-18,강원영서,47.6
2008-05-19,강원영서,3.1
2008-05-20,강원영서,0
2008-05-21,강원영서,1.1
2008-05-22,강원영서,0
2008-05-23,강원영서,0
2008-05-24,강원영서,0
2008-05-25,강원영서,0
2008-05-26,강원영서,0
2008-05-27,강원영서,0
2008-05-28,강원영서,28.6
2008-05-29,강원영서,0
2008-05-30,강원영서,4.2
2008-05-31,강원영서,0
2008-06-01,강원영서,0
2008-06-02,강원영서,8.1
2008-06-03,강원영서,2.3
2008-06-04,강원영서,3.4
2008-06-05,강원영서,14.4
2008-06-06,강원영서,0.3
2008-06-07,강원영서,0
2008-06-08,강원영서,0.9
2008-06-09,강원영서,0
2008-06-10,강원영서,0
2008-06-11,강원영서,0
2008-06-12,강원영서,8.1
2008-06-13,강원영서,0
2008-06-14,강원영서,0.1
2008-06-15,강원영서,0
2008-06-16,강원영서,0
2008-06-17,강원영서,0
2008-06-18,강원영서,54.3
2008-06-19,강원영서,0
2008-06-20,강원영서,0
2008-06-21,강원영서,0
2008-06-22,강원영서,2.5
2008-06-23,강원영서,0
2008-06-24,강원영서,0
2008-06-25,강원영서,0.9
2008-06-26,강원영서,0
2008-06-27,강원영서,0
2008-06-28,강원영서,5.6
2008-06-29,강원영서,20.3
2008-06-30,강원영서,0
2008-07-01,강원영서,0
2008-07-02,강원영서,10.5
2008-07-03,강원영서,11.4
2008-07-04,강원영서,0
2008-07-05,강원영서,0.4
2008-07-06,강원영서,0
2008-07-07,강원영서,0
2008-07-08,강원영서,0
2008-07-09,강원영서,0
2008-07-10,강원영서,0
2008-07-11,강원영서,0
2008-07-12,강원영서,12.1
2008-07-13,강원영서,33.6
2008-07-14,강원영서,0
2008-07-15,강원영서,3.6
2008-07-16,강원영서,13.9
2008-07-17,강원영서,0.3
2008-07-18,강원영서,0
2008-07-19,강원영서,42.3
2008-07-20,강원영서,77.3
2008-07-21,강원영서,2.3
2008-07-22,강원영서,0
2008-07-23,강원영서,0.5
2008-07-24,강원영서,188
2008-07-25,강원영서,15.8
2008-07-26,강원영서,32.4
2008-07-27,강원영서,2.4
2008-07-28,강원영서,0
2008-07-29,강원영서,0
2008-07-30,강원영서,30.3
2008-07-31,강원영서,0.2
2008-08-01,강원영서,0
2008-08-02,강원영서,21.1
2008-08-03,강원영서,18.4
2008-08-04,강원영서,0
2008-08-05,강원영서,0
2008-08-06,강원영서,0
2008-08-07,강원영서,0
2008-08-08,강원영서,2.9
2008-08-09,강원영서,5.7
2008-08-10,강원영서,0
2008-08-11,강원영서,0
2008-08-12,강원영서,32.6
2008-08-13,강원영서,5.4
2008-08-14,강원영서,5.9
2008-08-15,강원영서,1.8
2008-08-16,강원영서,14.8
2008-08-17,강원영서,0.3
2008-08-18,강원영서,41.6
2008-08-19,강원영서,0.3
2008-08-20,강원영서,1
2008-08-21,강원영서,0
2008-08-22,강원영서,62.5
2008-08-23,강원영서,5.8
2008-08-24,강원영서,0
2008-08-25,강원영서,2.3
2008-08-26,강원영서,0
2008-08-27,강원영서,0.3
2008-08-28,강원영서,0
2008-08-29,강원영서,0
2008-08-30,강원영서,0
2008-08-31,강원영서,0
2008-09-01,강원영서,36.1
2008-09-02,강원영서,14.6
2008-09-03,강원영서,0
2008-09-04,강원영서,0
2008-09-05,강원영서,0.1
2008-09-06,강원영서,0.1
2008-09-07,강원영서,0
2008-09-08,강원영서,0
2008-09-09,강원영서,0
2008-09-10,강원영서,0
2008-09-11,강원영서,0
2008-09-12,강원영서,0
2008-09-13,강원영서,0
2008-09-14,강원영서,0
2008-09-15,강원영서,0
2008-09-16,강원영서,0
2008-09-17,강원영서,0
2008-09-18,강원영서,0
2008-09-19,강원영서,0
2008-09-20,강원영서,18
2008-09-21,강원영서,0.2
2008-09-22,강원영서,1.7
2008-09-23,강원영서,1.4
2008-09-24,강원영서,0.2
2008-09-25,강원영서,11.1
2008-09-26,강원영서,0
2008-09-27,강원영서,0
2008-09-28,강원영서,0
2008-09-29,강원영서,0
2008-09-30,강원영서,0
2008-10-01,강원영서,0
2008-10-02,강원영서,0
2008-10-03,강원영서,0
2008-10-04,강원영서,0
2008-10-05,강원영서,0
2008-10-06,강원영서,0
2008-10-07,강원영서,0.1
2008-10-08,강원영서,0
2008-10-09,강원영서,0
2008-10-10,강원영서,0.1
2008-10-11,강원영서,0
2008-10-12,강원영서,0
2008-10-13,강원영서,0
2008-10-14,강원영서,0
2008-10-15,강원영서,0
2008-10-16,강원영서,0
2008-10-17,강원영서,0
2008-10-18,강원영서,0
2008-10-19,강원영서,0
2008-10-20,강원영서,0
2008-10-21,강원영서,0
2008-10-22,강원영서,8.6
2008-10-23,강원영서,4.3
2008-10-24,강원영서,0
2008-10-25,강원영서,5.3
2008-10-26,강원영서,0.1
2008-10-27,강원영서,0
2008-10-28,강원영서,0
2008-10-29,강원영서,0
2008-10-30,강원영서,0
2008-10-31,강원영서,8.3
2008-11-01,강원영서,0
2008-11-02,강원영서,0
2008-11-03,강원영서,0
2008-11-04,강원영서,0
2008-11-05,강원영서,0
2008-11-06,강원영서,0
2008-11-07,강원영서,0
2008-11-08,강원영서,0.1
2008-11-09,강원영서,1.1
2008-11-10,강원영서,0
2008-11-11,강원영서,0
2008-11-12,강원영서,0
2008-11-13,강원영서,0
2008-11-14,강원영서,0
2008-11-15,강원영서,2.5
2008-11-16,강원영서,0
2008-11-17,강원영서,0.1
2008-11-18,강원영서,0
2008-11-19,강원영서,0
2008-11-20,강원영서,0.2
2008-11-21,강원영서,0.2
2008-11-22,강원영서,0
2008-11-23,강원영서,0
2008-11-24,강원영서,0
2008-11-25,강원영서,0
2008-11-26,강원영서,0
2008-11-27,강원영서,3.4
2008-11-28,강원영서,3.3
2008-11-29,강원영서,3
2008-11-30,강원영서,0
2008-12-01,강원영서,0
2008-12-02,강원영서,0
2008-12-03,강원영서,0
2008-12-04,강원영서,4
2008-12-05,강원영서,0
2008-12-06,강원영서,0
2008-12-07,강원영서,0.6
2008-12-08,강원영서,3.5
2008-12-09,강원영서,0.8
2008-12-10,강원영서,0
2008-12-11,강원영서,5.4
2008-12-12,강원영서,0
2008-12-13,강원영서,0
2008-12-14,강원영서,0
2008-12-15,강원영서,0
2008-12-16,강원영서,0
2008-12-17,강원영서,2.4
2008-12-18,강원영서,0
2008-12-19,강원영서,0
2008-12-20,강원영서,6.3
2008-12-21,강원영서,1.5
2008-12-22,강원영서,0.4
2008-12-23,강원영서,0.1
2008-12-24,강원영서,0
2008-12-25,강원영서,0.1
2008-12-26,강원영서,0
2008-12-27,강원영서,0
2008-12-28,강원영서,0
2008-12-29,강원영서,0.1
2008-12-30,강원영서,0.1
2008-12-31,강원영서,0
2009-01-01,강원영서,0
2009-01-02,강원영서,0
2009-01-03,강원영서,0
2009-01-04,강원영서,0
2009-01-05,강원영서,0
2009-01-06,강원영서,0
2009-01-07,강원영서,0
2009-01-08,강원영서,0
2009-01-09,강원영서,0
2009-01-10,강원영서,0
2009-01-11,강원영서,0
2009-01-12,강원영서,0
2009-01-13,강원영서,0
2009-01-14,강원영서,0
2009-01-15,강원영서,0
2009-01-16,강원영서,0.8
2009-01-17,강원영서,0
2009-01-18,강원영서,1.7
2009-01-19,강원영서,0
2009-01-20,강원영서,0
2009-01-21,강원영서,0
2009-01-22,강원영서,0.1
2009-01-23,강원영서,0
2009-01-24,강원영서,0.6
2009-01-25,강원영서,0.2
2009-01-26,강원영서,0.1
2009-01-27,강원영서,0
2009-01-28,강원영서,0
2009-01-29,강원영서,0
2009-01-30,강원영서,0.3
2009-01-31,강원영서,0.1
2009-02-01,강원영서,0
2009-02-02,강원영서,0
2009-02-03,강원영서,0
2009-02-04,강원영서,0
2009-02-05,강원영서,0
2009-02-06,강원영서,0
2009-02-07,강원영서,0
2009-02-08,강원영서,0
2009-02-09,강원영서,0
2009-02-10,강원영서,0
2009-02-11,강원영서,0.2
2009-02-12,강원영서,1.2
2009-02-13,강원영서,25.1
2009-02-14,강원영서,0
2009-02-15,강원영서,0.1
2009-02-16,강원영서,0
2009-02-17,강원영서,0
2009-02-18,강원영서,0
2009-02-19,강원영서,0.5
2009-02-20,강원영서,0.6
2009-02-21,강원영서,0
2009-02-22,강원영서,0
2009-02-23,강원영서,0
2009-02-24,강원영서,0.2
2009-02-25,강원영서,0.1
2009-02-26,강원영서,0
2009-02-27,강원영서,0
2009-02-28,강원영서,0
2009-03-01,강원영서,0
2009-03-02,강원영서,0
2009-03-03,강원영서,1.3
2009-03-04,강원영서,0
2009-03-05,강원영서,4
2009-03-06,강원영서,0.3
2009-03-07,강원영서,0
2009-03-08,강원영서,0
2009-03-09,강원영서,0
2009-03-10,강원영서,0
2009-03-11,강원영서,0
2009-03-12,강원영서,1.6
2009-03-13,강원영서,17.9
2009-03-14,강원영서,0
2009-03-15,강원영서,0
2009-03-16,강원영서,0
2009-03-17,강원영서,0
2009-03-18,강원영서,0
2009-03-19,강원영서,1.4
2009-03-20,강원영서,0
2009-03-21,강원영서,1.6
2009-03-22,강원영서,13
2009-03-23,강원영서,0.1
2009-03-24,강원영서,0.3
2009-03-25,강원영서,0
2009-03-26,강원영서,11.4
2009-03-27,강원영서,0
2009-03-28,강원영서,0
2009-03-29,강원영서,0
2009-03-30,강원영서,1.1
2009-03-31,강원영서,5.1
2009-04-01,강원영서,0.1
2009-04-02,강원영서,0
2009-04-03,강원영서,0
2009-04-04,강원영서,0
2009-04-05,강원영서,0
2009-04-06,강원영서,0
2009-04-07,강원영서,0
2009-04-08,강원영서,0
2009-04-09,강원영서,0
2009-04-10,강원영서,0
2009-04-11,강원영서,0
2009-04-12,강원영서,0
2009-04-13,강원영서,0
2009-04-14,강원영서,1.4
2009-04-15,강원영서,6.8
2009-04-16,강원영서,0.1
2009-04-17,강원영서,0
2009-04-18,강원영서,0
2009-04-19,강원영서,0
2009-04-20,강원영서,30.4
2009-04-21,강원영서,3
2009-04-22,강원영서,0.1
2009-04-23,강원영서,0
2009-04-24,강원영서,7.5
2009-04-25,강원영서,5
2009-04-26,강원영서,0.1
2009-04-27,강원영서,0.3
2009-04-28,강원영서,0.6
2009-04-29,강원영서,0
2009-04-30,강원영서,0
2009-05-01,강원영서,0
2009-05-02,강원영서,2.6
2009-05-03,강원영서,0
2009-05-04,강원영서,0
2009-05-05,강원영서,0
2009-05-06,강원영서,0
2009-05-07,강원영서,0
2009-05-08,강원영서,0
2009-05-09,강원영서,0
2009-05-10,강원영서,0.1
2009-05-11,강원영서,19.9
2009-05-12,강원영서,7
2009-05-13,강원영서,0
2009-05-14,강원영서,0
2009-05-15,강원영서,0.8
2009-05-16,강원영서,29.8
2009-05-17,강원영서,7.6
2009-05-18,강원영서,0
2009-05-19,강원영서,0
2009-05-20,강원영서,0
2009-05-21,강원영서,28.6
2009-05-22,강원영서,0.1
2009-05-23,강원영서,1
2009-05-24,강원영서,0
2009-05-25,강원영서,0
2009-05-26,강원영서,0
2009-05-27,강원영서,0
2009-05-28,강원영서,0
2009-05-29,강원영서,0
2009-05-30,강원영서,1.9
2009-05-31,강원영서,0
2009-06-01,강원영서,0
2009-06-02,강원영서,22.1
2009-06-03,강원영서,30.6
2009-06-04,강원영서,0
2009-06-05,강원영서,0
2009-06-06,강원영서,0
2009-06-07,강원영서,0.2
2009-06-08,강원영서,0
2009-06-09,강원영서,18.9
2009-06-10,강원영서,17.3
2009-06-11,강원영서,0.6
2009-06-12,강원영서,2.5
2009-06-13,강원영서,3
2009-06-14,강원영서,1.3
2009-06-15,강원영서,4.1
2009-06-16,강원영서,0.9
2009-06-17,강원영서,1
2009-06-18,강원영서,0
2009-06-19,강원영서,0
2009-06-20,강원영서,24.3
2009-06-21,강원영서,0.5
2009-06-22,강원영서,0
2009-06-23,강원영서,0
2009-06-24,강원영서,0
2009-06-25,강원영서,0
2009-06-26,강원영서,0
2009-06-27,강원영서,0
2009-06-28,강원영서,0
2009-06-29,강원영서,8.5
2009-06-30,강원영서,1.3
2009-07-01,강원영서,5.1
2009-07-02,강원영서,4.9
2009-07-03,강원영서,7.5
2009-07-04,강원영서,3.5
2009-07-05,강원영서,0
2009-07-06,강원영서,0
2009-07-07,강원영서,3.6
2009-07-08,강원영서,0
2009-07-09,강원영서,172.4
2009-07-10,강원영서,0
2009-07-11,강원영서,1.3
2009-07-12,강원영서,159.3
2009-07-13,강원영서,1
2009-07-14,강원영서,164.8
2009-07-15,강원영서,0.1
2009-07-16,강원영서,0
2009-07-17,강원영서,39.4
2009-07-18,강원영서,48
2009-07-19,강원영서,0.7
2009-07-20,강원영서,0.3
2009-07-21,강원영서,0.2
2009-07-22,강원영서,0
2009-07-23,강원영서,0
2009-07-24,강원영서,0.2
2009-07-25,강원영서,19.6
2009-07-26,강원영서,0
2009-07-27,강원영서,0.5
2009-07-28,강원영서,0
2009-07-29,강원영서,0.1
2009-07-30,강원영서,0
2009-07-31,강원영서,0
2009-08-01,강원영서,6.1
2009-08-02,강원영서,0
2009-08-03,강원영서,4.1
2009-08-04,강원영서,0
2009-08-05,강원영서,0
2009-08-06,강원영서,0.3
2009-08-07,강원영서,5.4
2009-08-08,강원영서,1.4
2009-08-09,강원영서,0
2009-08-10,강원영서,0
2009-08-11,강원영서,60.9
2009-08-12,강원영서,136.5
2009-08-13,강원영서,0
2009-08-14,강원영서,0
2009-08-15,강원영서,0
2009-08-16,강원영서,0
2009-08-17,강원영서,0.2
2009-08-18,강원영서,0.3
2009-08-19,강원영서,0
2009-08-20,강원영서,23.4
2009-08-21,강원영서,0
2009-08-22,강원영서,0
2009-08-23,강원영서,1.4
2009-08-24,강원영서,0
2009-08-25,강원영서,0
2009-08-26,강원영서,5.6
2009-08-27,강원영서,28
2009-08-28,강원영서,0
2009-08-29,강원영서,0
2009-08-30,강원영서,0.5
2009-08-31,강원영서,0
2009-09-01,강원영서,0
2009-09-02,강원영서,0
2009-09-03,강원영서,0
2009-09-04,강원영서,0
2009-09-05,강원영서,0
2009-09-06,강원영서,0
2009-09-07,강원영서,1.8
2009-09-08,강원영서,0
2009-09-09,강원영서,0
2009-09-10,강원영서,0
2009-09-11,강원영서,0
2009-09-12,강원영서,11.4
2009-09-13,강원영서,0
2009-09-14,강원영서,0
2009-09-15,강원영서,0
2009-09-16,강원영서,0
2009-09-17,강원영서,0
2009-09-18,강원영서,0
2009-09-19,강원영서,0
2009-09-20,강원영서,0
2009-09-21,강원영서,5.3
2009-09-22,강원영서,0
2009-09-23,강원영서,0
2009-09-24,강원영서,0
2009-09-25,강원영서,0
2009-09-26,강원영서,0
2009-09-27,강원영서,2.1
2009-09-28,강원영서,7.6
2009-09-29,강원영서,0
2009-09-30,강원영서,0
2009-10-01,강원영서,0
2009-10-02,강원영서,0
2009-10-03,강원영서,0
2009-10-04,강원영서,0.1
2009-10-05,강원영서,0
2009-10-06,강원영서,0
2009-10-07,강원영서,0.1
2009-10-08,강원영서,0.4
2009-10-09,강원영서,0
2009-10-10,강원영서,0
2009-10-11,강원영서,0
2009-10-12,강원영서,0
2009-10-13,강원영서,3.4
2009-10-14,강원영서,0.5
2009-10-15,강원영서,0
2009-10-16,강원영서,0.1
2009-10-17,강원영서,14.9
2009-10-18,강원영서,0
2009-10-19,강원영서,10.5
2009-10-20,강원영서,0
