날짜,지점,강수량(mm)
2004-09-21,전남,0
2004-09-22,전남,0.1
2004-09-23,전남,0
2004-09-24,전남,0
2004-09-25,전남,0
2004-09-26,전남,0.4
2004-09-27,전남,0
2004-09-28,전남,2.3
2004-09-29,전남,0.4
2004-09-30,전남,0
2004-10-01,전남,0.1
2004-10-02,전남,0
2004-10-03,전남,0
2004-10-04,전남,0
2004-10-05,전남,0
2004-10-06,전남,0
2004-10-07,전남,0
2004-10-08,전남,0
2004-10-09,전남,1.9
2004-10-10,전남,0
2004-10-11,전남,0
2004-10-12,전남,0
2004-10-13,전남,0.2
2004-10-14,전남,0.5
2004-10-15,전남,0
2004-10-16,전남,0
2004-10-17,전남,0
2004-10-18,전남,0.3
2004-10-19,전남,0
2004-10-20,전남,0
2004-10-21,전남,0
2004-10-22,전남,0
2004-10-23,전남,0
2004-10-24,전남,0
2004-10-25,전남,0.4
2004-10-26,전남,0.4
2004-10-27,전남,0
2004-10-28,전남,0
2004-10-29,전남,0
2004-10-30,전남,0
2004-10-31,전남,0
2004-11-01,전남,18.5
2004-11-02,전남,0.2
2004-11-03,전남,0.6
2004-11-04,전남,0
2004-11-05,전남,0.1
2004-11-06,전남,0.8
2004-11-07,전남,0
2004-11-08,전남,0
2004-11-09,전남,0
2004-11-10,전남,37.7
2004-11-11,전남,0.2
2004-11-12,전남,0
2004-11-13,전남,1.4
2004-11-14,전남,1.6
2004-11-15,전남,0
2004-11-16,전남,0
2004-11-17,전남,0
2004-11-18,전남,0
2004-11-19,전남,0
2004-11-20,전남,0
2004-11-21,전남,0
2004-11-22,전남,0
2004-11-23,전남,0
2004-11-24,전남,0
2004-11-25,전남,0
2004-11-26,전남,7.9
2004-11-27,전남,0
2004-11-28,전남,0
2004-11-29,전남,0
2004-11-30,전남,0
2004-12-01,전남,0
2004-12-02,전남,0
2004-12-03,전남,0
2004-12-04,전남,27.4
2004-12-05,전남,0
2004-12-06,전남,0
2004-12-07,전남,0.1
2004-12-08,전남,0
2004-12-09,전남,0
2004-12-10,전남,0
2004-12-11,전남,0
2004-12-12,전남,0
2004-12-13,전남,0
2004-12-14,전남,0
2004-12-15,전남,0
2004-12-16,전남,0
2004-12-17,전남,0
2004-12-18,전남,0
2004-12-19,전남,1.1
2004-12-20,전남,1
2004-12-21,전남,0
2004-12-22,전남,0
2004-12-23,전남,0
2004-12-24,전남,0.9
2004-12-25,전남,0
2004-12-26,전남,0
2004-12-27,전남,0
2004-12-28,전남,0
2004-12-29,전남,0
2004-12-30,전남,0
2004-12-31,전남,1.4
2005-01-01,전남,0.2
2005-01-02,전남,0
2005-01-03,전남,0
2005-01-04,전남,0
2005-01-05,전남,0
2005-01-06,전남,0.1
2005-01-07,전남,0
2005-01-08,전남,0.1
2005-01-09,전남,0.3
2005-01-10,전남,0
2005-01-11,전남,0
2005-01-12,전남,0
2005-01-13,전남,0
2005-01-14,전남,0
2005-01-15,전남,0.1
2005-01-16,전남,0.3
2005-01-17,전남,0
2005-01-18,전남,0.1
2005-01-19,전남,0
2005-01-20,전남,0.4
2005-01-21,전남,0
2005-01-22,전남,5.7
2005-01-23,전남,2.7
2005-01-24,전남,0
2005-01-25,전남,3.8
2005-01-26,전남,0.4
2005-01-27,전남,0
2005-01-28,전남,0
2005-01-29,전남,0.5
2005-01-30,전남,0
2005-01-31,전남,1.2
2005-02-01,전남,3
2005-02-02,전남,0.6
2005-02-03,전남,0.2
2005-02-04,전남,0
2005-02-05,전남,0
2005-02-06,전남,0
2005-02-07,전남,0.6
2005-02-08,전남,0.9
2005-02-09,전남,1
2005-02-10,전남,0
2005-02-11,전남,0
2005-02-12,전남,0
2005-02-13,전남,0
2005-02-14,전남,10.2
2005-02-15,전남,16.6
2005-02-16,전남,2.6
2005-02-17,전남,0
2005-02-18,전남,6.2
2005-02-19,전남,0.2
2005-02-20,전남,0.3
2005-02-21,전남,1
2005-02-22,전남,0
2005-02-23,전남,0
2005-02-24,전남,0
2005-02-25,전남,0
2005-02-26,전남,0
2005-02-27,전남,0
2005-02-28,전남,0
2005-03-01,전남,0
2005-03-02,전남,0
2005-03-03,전남,0
2005-03-04,전남,0.2
2005-03-05,전남,0.6
2005-03-06,전남,0
2005-03-07,전남,0
2005-03-08,전남,0
2005-03-09,전남,0
2005-03-10,전남,0
2005-03-11,전남,0.3
2005-03-12,전남,0.1
2005-03-13,전남,0.5
2005-03-14,전남,0
2005-03-15,전남,0.4
2005-03-16,전남,11.4
2005-03-17,전남,19.6
2005-03-18,전남,0
2005-03-19,전남,0
2005-03-20,전남,0
2005-03-21,전남,5.9
2005-03-22,전남,27.4
2005-03-23,전남,0
2005-03-24,전남,1.2
2005-03-25,전남,0
2005-03-26,전남,0
2005-03-27,전남,8.9
2005-03-28,전남,0
2005-03-29,전남,0
2005-03-30,전남,0
2005-03-31,전남,0
2005-04-01,전남,0
2005-04-02,전남,0
2005-04-03,전남,0.1
2005-04-04,전남,0
2005-04-05,전남,0
2005-04-06,전남,6.6
2005-04-07,전남,0.1
2005-04-08,전남,0
2005-04-09,전남,9.1
2005-04-10,전남,30.7
2005-04-11,전남,0
2005-04-12,전남,1
2005-04-13,전남,0
2005-04-14,전남,0
2005-04-15,전남,0
2005-04-16,전남,0
2005-04-17,전남,0
2005-04-18,전남,0.1
2005-04-19,전남,31.3
2005-04-20,전남,15.3
2005-04-21,전남,0.8
2005-04-22,전남,0
2005-04-23,전남,0
2005-04-24,전남,0
2005-04-25,전남,0
2005-04-26,전남,0
2005-04-27,전남,0
2005-04-28,전남,0
2005-04-29,전남,0
2005-04-30,전남,23
2005-05-01,전남,2.4
2005-05-02,전남,0
2005-05-03,전남,0
2005-05-04,전남,0
2005-05-05,전남,36.5
2005-05-06,전남,3.8
2005-05-07,전남,0
2005-05-08,전남,0
2005-05-09,전남,0
2005-05-10,전남,0
2005-05-11,전남,0.7
2005-05-12,전남,0.1
2005-05-13,전남,0
2005-05-14,전남,0
2005-05-15,전남,0
2005-05-16,전남,0
2005-05-17,전남,55.1
2005-05-18,전남,23.6
2005-05-19,전남,0
2005-05-20,전남,0
2005-05-21,전남,0
2005-05-22,전남,0
2005-05-23,전남,0
2005-05-24,전남,0
2005-05-25,전남,0
2005-05-26,전남,0
2005-05-27,전남,0
2005-05-28,전남,0
2005-05-29,전남,0
2005-05-30,전남,0
2005-05-31,전남,0
2005-06-01,전남,43.8
2005-06-02,전남,16.6
2005-06-03,전남,0
2005-06-04,전남,0
2005-06-05,전남,0
2005-06-06,전남,0
2005-06-07,전남,0
2005-06-08,전남,0
2005-06-09,전남,0
2005-06-10,전남,54.6
2005-06-11,전남,0.2
2005-06-12,전남,0
2005-06-13,전남,0
2005-06-14,전남,0
2005-06-15,전남,0
2005-06-16,전남,0
2005-06-17,전남,0
2005-06-18,전남,0
2005-06-19,전남,0
2005-06-20,전남,0
2005-06-21,전남,0
2005-06-22,전남,0
2005-06-23,전남,0
2005-06-24,전남,0
2005-06-25,전남,0
2005-06-26,전남,3
2005-06-27,전남,0.6
2005-06-28,전남,23.3
2005-06-29,전남,1.3
2005-06-30,전남,38.4
2005-07-01,전남,31.9
2005-07-02,전남,22.1
2005-07-03,전남,4.9
2005-07-04,전남,21.5
2005-07-05,전남,4.7
2005-07-06,전남,0
2005-07-07,전남,0
2005-07-08,전남,25.1
2005-07-09,전남,17.6
2005-07-10,전남,4.1
2005-07-11,전남,22.9
2005-07-12,전남,0.1
2005-07-13,전남,5.2
2005-07-14,전남,0.8
2005-07-15,전남,2.4
2005-07-16,전남,2.9
2005-07-17,전남,0.7
2005-07-18,전남,0
2005-07-19,전남,0
2005-07-20,전남,0
2005-07-21,전남,0
2005-07-22,전남,0
2005-07-23,전남,0
2005-07-24,전남,1
2005-07-25,전남,0
2005-07-26,전남,0
2005-07-27,전남,0
2005-07-28,전남,25.4
2005-07-29,전남,15.3
2005-07-30,전남,0
2005-07-31,전남,0.7
2005-08-01,전남,45.9
2005-08-02,전남,59.3
2005-08-03,전남,4.7
2005-08-04,전남,0.2
2005-08-05,전남,0
2005-08-06,전남,0
2005-08-07,전남,12.1
2005-08-08,전남,14.2
2005-08-09,전남,8.6
2005-08-10,전남,0.9
2005-08-11,전남,4
2005-08-12,전남,0
2005-08-13,전남,0
2005-08-14,전남,0
2005-08-15,전남,0
2005-08-16,전남,0
2005-08-17,전남,8.8
2005-08-18,전남,5.4
2005-08-19,전남,23.6
2005-08-20,전남,6.1
2005-08-21,전남,13.4
2005-08-22,전남,3
2005-08-23,전남,0
2005-08-24,전남,31.6
2005-08-25,전남,3.3
2005-08-26,전남,0.2
2005-08-27,전남,0
2005-08-28,전남,0
2005-08-29,전남,0
2005-08-30,전남,0.4
2005-08-31,전남,0
2005-09-01,전남,7.7
2005-09-02,전남,0.1
2005-09-03,전남,24.8
2005-09-04,전남,0.8
2005-09-05,전남,0
2005-09-06,전남,0.6
2005-09-07,전남,0
2005-09-08,전남,0.1
2005-09-09,전남,0
2005-09-10,전남,0
2005-09-11,전남,0.6
2005-09-12,전남,0
2005-09-13,전남,2.7
2005-09-14,전남,0
2005-09-15,전남,0
2005-09-16,전남,0
2005-09-17,전남,0
2005-09-18,전남,4.2
2005-09-19,전남,0
2005-09-20,전남,11.5
2005-09-21,전남,25.1
2005-09-22,전남,3.4
2005-09-23,전남,0
2005-09-24,전남,0.6
2005-09-25,전남,0
2005-09-26,전남,0.1
2005-09-27,전남,0
2005-09-28,전남,0
2005-09-29,전남,0
2005-09-30,전남,2.3
2005-10-01,전남,3.2
2005-10-02,전남,0
2005-10-03,전남,0
2005-10-04,전남,8.9
2005-10-05,전남,0.3
2005-10-06,전남,0
2005-10-07,전남,4.4
2005-10-08,전남,0
2005-10-09,전남,0
2005-10-10,전남,0
2005-10-11,전남,0
2005-10-12,전남,0
2005-10-13,전남,0
2005-10-14,전남,0
2005-10-15,전남,0
2005-10-16,전남,0
2005-10-17,전남,0
2005-10-18,전남,0
2005-10-19,전남,0
2005-10-20,전남,0
2005-10-21,전남,0.4
2005-10-22,전남,0
2005-10-23,전남,0
2005-10-24,전남,0
2005-10-25,전남,0
2005-10-26,전남,0
2005-10-27,전남,0
2005-10-28,전남,0.3
2005-10-29,전남,0
2005-10-30,전남,1
2005-10-31,전남,0
2005-11-01,전남,0
2005-11-02,전남,0
2005-11-03,전남,0
2005-11-04,전남,0.3
2005-11-05,전남,20.9
2005-11-06,전남,14.2
2005-11-07,전남,0
2005-11-08,전남,0.1
2005-11-09,전남,0
2005-11-10,전남,0.1
2005-11-11,전남,26.3
2005-11-12,전남,0.1
2005-11-13,전남,0
2005-11-14,전남,0
2005-11-15,전남,0
2005-11-16,전남,0
2005-11-17,전남,0
2005-11-18,전남,0
2005-11-19,전남,0
2005-11-20,전남,0
2005-11-21,전남,0
2005-11-22,전남,0
2005-11-23,전남,0.1
2005-11-24,전남,0.1
2005-11-25,전남,0
2005-11-26,전남,0
2005-11-27,전남,0.2
2005-11-28,전남,3.1
2005-11-29,전남,0
2005-11-30,전남,0
2005-12-01,전남,0
2005-12-02,전남,0
2005-12-03,전남,0
2005-12-04,전남,21.7
2005-12-05,전남,1.6
2005-12-06,전남,0.6
2005-12-07,전남,0.6
2005-12-08,전남,0.6
2005-12-09,전남,0
2005-12-10,전남,0
2005-12-11,전남,0.2
2005-12-12,전남,1.8
2005-12-13,전남,0.5
2005-12-14,전남,0.2
2005-12-15,전남,2
2005-12-16,전남,0.9
2005-12-17,전남,2.5
2005-12-18,전남,0.1
2005-12-19,전남,0
2005-12-20,전남,0
2005-12-21,전남,9
2005-12-22,전남,2
2005-12-23,전남,0
2005-12-24,전남,0
2005-12-25,전남,0
2005-12-26,전남,0
2005-12-27,전남,0
2005-12-28,전남,0
2005-12-29,전남,0
2005-12-30,전남,0
2005-12-31,전남,0
2006-01-01,전남,0
2006-01-02,전남,0
2006-01-03,전남,0
2006-01-04,전남,0
2006-01-05,전남,0.1
2006-01-06,전남,0.1
2006-01-07,전남,0.2
2006-01-08,전남,0
2006-01-09,전남,0
2006-01-10,전남,0
2006-01-11,전남,0
2006-01-12,전남,0
2006-01-13,전남,6.4
2006-01-14,전남,0
2006-01-15,전남,0.3
2006-01-16,전남,4
2006-01-17,전남,0
2006-01-18,전남,0.1
2006-01-19,전남,0
2006-01-20,전남,0
2006-01-21,전남,0
2006-01-22,전남,0
2006-01-23,전남,0
2006-01-24,전남,0
2006-01-25,전남,0
2006-01-26,전남,0
2006-01-27,전남,0
2006-01-28,전남,0
2006-01-29,전남,0
2006-01-30,전남,0.1
2006-01-31,전남,4.9
2006-02-01,전남,4.6
2006-02-02,전남,0
2006-02-03,전남,0
2006-02-04,전남,0
2006-02-05,전남,0.3
2006-02-06,전남,5.3
2006-02-07,전남,4.4
2006-02-08,전남,1.1
2006-02-09,전남,0
2006-02-10,전남,0
2006-02-11,전남,0
2006-02-12,전남,0
2006-02-13,전남,0
2006-02-14,전남,12.7
2006-02-15,전남,2.1
2006-02-16,전남,0
2006-02-17,전남,0
2006-02-18,전남,0
2006-02-19,전남,0
2006-02-20,전남,0
2006-02-21,전남,0
2006-02-22,전남,1.1
2006-02-23,전남,0
2006-02-24,전남,0
2006-02-25,전남,9.4
2006-02-26,전남,0.4
2006-02-27,전남,0
2006-02-28,전남,3.3
2006-03-01,전남,1.1
2006-03-02,전남,0.1
2006-03-03,전남,0
2006-03-04,전남,0
2006-03-05,전남,0
2006-03-06,전남,0.2
2006-03-07,전남,0
2006-03-08,전남,0
2006-03-09,전남,0
2006-03-10,전남,0
2006-03-11,전남,0
2006-03-12,전남,0
2006-03-13,전남,0.1
2006-03-14,전남,0
2006-03-15,전남,0
2006-03-16,전남,8.3
2006-03-17,전남,0
2006-03-18,전남,12.6
2006-03-19,전남,0
2006-03-20,전남,0
2006-03-21,전남,0
2006-03-22,전남,0
2006-03-23,전남,0
2006-03-24,전남,0
2006-03-25,전남,0
2006-03-26,전남,0
2006-03-27,전남,0
2006-03-28,전남,0.6
2006-03-29,전남,0
2006-03-30,전남,0
2006-03-31,전남,0
2006-04-01,전남,22.6
2006-04-02,전남,3.6
2006-04-03,전남,0
2006-04-04,전남,35.2
2006-04-05,전남,4.1
2006-04-06,전남,0
2006-04-07,전남,0.5
2006-04-08,전남,0
2006-04-09,전남,14.9
2006-04-10,전남,21.1
2006-04-11,전남,22.6
2006-04-12,전남,0
2006-04-13,전남,0.3
2006-04-14,전남,0
2006-04-15,전남,0
2006-04-16,전남,0
2006-04-17,전남,0
2006-04-18,전남,0
2006-04-19,전남,4.9
2006-04-20,전남,0
2006-04-21,전남,0
2006-04-22,전남,3.6
2006-04-23,전남,0.1
2006-04-24,전남,0
2006-04-25,전남,0
2006-04-26,전남,0.2
2006-04-27,전남,0
2006-04-28,전남,0
2006-04-29,전남,6.9
2006-04-30,전남,0
2006-05-01,전남,0
2006-05-02,전남,0
2006-05-03,전남,0
2006-05-04,전남,0
2006-05-05,전남,0
2006-05-06,전남,88.5
2006-05-07,전남,0.2
2006-05-08,전남,0
2006-05-09,전남,11.6
2006-05-10,전남,29.3
2006-05-11,전남,0
2006-05-12,전남,1.3
2006-05-13,전남,0.4
2006-05-14,전남,0
2006-05-15,전남,0
2006-05-16,전남,0
2006-05-17,전남,0
2006-05-18,전남,13.4
2006-05-19,전남,64
2006-05-20,전남,0
2006-05-21,전남,0
2006-05-22,전남,6.5
2006-05-23,전남,0
2006-05-24,전남,0
2006-05-25,전남,0
2006-05-26,전남,16.9
2006-05-27,전남,3.7
2006-05-28,전남,0.4
2006-05-29,전남,0
2006-05-30,전남,0
2006-05-31,전남,0
2006-06-01,전남,0
2006-06-02,전남,0
2006-06-03,전남,0
2006-06-04,전남,0
2006-06-05,전남,0
2006-06-06,전남,0
2006-06-07,전남,0
2006-06-08,전남,11.8
2006-06-09,전남,0
2006-06-10,전남,9
2006-06-11,전남,0
2006-06-12,전남,0
2006-06-13,전남,0
2006-06-14,전남,84.9
2006-06-15,전남,0.3
2006-06-16,전남,0
2006-06-17,전남,0
2006-06-18,전남,0
2006-06-19,전남,0
2006-06-20,전남,0
2006-06-21,전남,0.2
2006-06-22,전남,53.9
2006-06-23,전남,0
2006-06-24,전남,0.6
2006-06-25,전남,51.9
2006-06-26,전남,0.1
2006-06-27,전남,4
2006-06-28,전남,0
2006-06-29,전남,5.7
2006-06-30,전남,17
2006-07-01,전남,47.7
2006-07-02,전남,0.2
2006-07-03,전남,0
2006-07-04,전남,45.1
2006-07-05,전남,1
2006-07-06,전남,1.1
2006-07-07,전남,0
2006-07-08,전남,26.4
2006-07-09,전남,21.4
2006-07-10,전남,113.2
2006-07-11,전남,76.1
2006-07-12,전남,3.1
2006-07-13,전남,0.1
2006-07-14,전남,0.4
2006-07-15,전남,2.4
2006-07-16,전남,0.3
2006-07-17,전남,2
2006-07-18,전남,25.3
2006-07-19,전남,33
2006-07-20,전남,29.4
2006-07-21,전남,0.5
2006-07-22,전남,0
2006-07-23,전남,0
2006-07-24,전남,0
2006-07-25,전남,19.4
2006-07-26,전남,22.4
2006-07-27,전남,0.2
2006-07-28,전남,0.7
2006-07-29,전남,0
2006-07-30,전남,0
2006-07-31,전남,0
2006-08-01,전남,0
2006-08-02,전남,0
2006-08-03,전남,0
2006-08-04,전남,2.9
2006-08-05,전남,0.3
2006-08-06,전남,3.5
2006-08-07,전남,0.6
2006-08-08,전남,2.9
2006-08-09,전남,0
2006-08-10,전남,0
2006-08-11,전남,1.6
2006-08-12,전남,0.3
2006-08-13,전남,0.1
2006-08-14,전남,0.4
2006-08-15,전남,0
2006-08-16,전남,0
2006-08-17,전남,4.5
2006-08-18,전남,0.1
2006-08-19,전남,1.6
2006-08-20,전남,1.5
2006-08-21,전남,5.6
2006-08-22,전남,9.3
2006-08-23,전남,1.4
2006-08-24,전남,3.9
2006-08-25,전남,15.7
2006-08-26,전남,2.6
2006-08-27,전남,77.7
2006-08-28,전남,0
2006-08-29,전남,5.5
2006-08-30,전남,33
2006-08-31,전남,0.2
2006-09-01,전남,0
2006-09-02,전남,0
2006-09-03,전남,0
2006-09-04,전남,0
2006-09-05,전남,7.2
2006-09-06,전남,5.7
2006-09-07,전남,0
2006-09-08,전남,0.6
2006-09-09,전남,0
2006-09-10,전남,0
2006-09-11,전남,1
2006-09-12,전남,1.2
2006-09-13,전남,0
2006-09-14,전남,0
2006-09-15,전남,29.4
2006-09-16,전남,3.3
2006-09-17,전남,28.9
2006-09-18,전남,0.9
2006-09-19,전남,0
2006-09-20,전남,0
2006-09-21,전남,0
2006-09-22,전남,0
2006-09-23,전남,0
2006-09-24,전남,0
2006-09-25,전남,0
2006-09-26,전남,0
2006-09-27,전남,0
2006-09-28,전남,0
2006-09-29,전남,0
2006-09-30,전남,0
2006-10-01,전남,2.9
2006-10-02,전남,0
2006-10-03,전남,0
2006-10-04,전남,0
2006-10-05,전남,0
2006-10-06,전남,0
2006-10-07,전남,0
2006-10-08,전남,0
2006-10-09,전남,0
2006-10-10,전남,0
2006-10-11,전남,0
2006-10-12,전남,0
2006-10-13,전남,0
2006-10-14,전남,0
2006-10-15,전남,0
2006-10-16,전남,0
2006-10-17,전남,0
2006-10-18,전남,0
2006-10-19,전남,0.2
2006-10-20,전남,0.2
2006-10-21,전남,0
2006-10-22,전남,35.6
2006-10-23,전남,0.3
2006-10-24,전남,0
2006-10-25,전남,0
2006-10-26,전남,1
2006-10-27,전남,0
2006-10-28,전남,0
2006-10-29,전남,0
2006-10-30,전남,0
2006-10-31,전남,0
2006-11-01,전남,0
2006-11-02,전남,0
2006-11-03,전남,0
2006-11-04,전남,2.7
2006-11-05,전남,1.2
2006-11-06,전남,2.2
2006-11-07,전남,1.7
2006-11-08,전남,0
2006-11-09,전남,0
2006-11-10,전남,0
2006-11-11,전남,1.4
2006-11-12,전남,0
2006-11-13,전남,0.1
2006-11-14,전남,0
2006-11-15,전남,0
2006-11-16,전남,0
2006-11-17,전남,0
2006-11-18,전남,0.9
2006-11-19,전남,0
2006-11-20,전남,0
2006-11-21,전남,0
2006-11-22,전남,0
2006-11-23,전남,0
2006-11-24,전남,0
2006-11-25,전남,0
2006-11-26,전남,2.5
2006-11-27,전남,21.2
2006-11-28,전남,0.5
2006-11-29,전남,0
2006-11-30,전남,0
2006-12-01,전남,0.2
2006-12-02,전남,1.2
2006-12-03,전남,0.1
2006-12-04,전남,0
2006-12-05,전남,0
2006-12-06,전남,0
2006-12-07,전남,10.1
2006-12-08,전남,10.8
2006-12-09,전남,5.1
2006-12-10,전남,0
2006-12-11,전남,0
2006-12-12,전남,0
2006-12-13,전남,2.8
2006-12-14,전남,0
2006-12-15,전남,0
2006-12-16,전남,0.9
2006-12-17,전남,2.5
2006-12-18,전남,0
2006-12-19,전남,0
2006-12-20,전남,0
2006-12-21,전남,0
2006-12-22,전남,0
2006-12-23,전남,0
2006-12-24,전남,0
2006-12-25,전남,0
2006-12-26,전남,0
2006-12-27,전남,0
2006-12-28,전남,1
2006-12-29,전남,0
2006-12-30,전남,0
2006-12-31,전남,0
2007-01-01,전남,2.1
2007-01-02,전남,0
2007-01-03,전남,0
2007-01-04,전남,0
2007-01-05,전남,0
2007-01-06,전남,2.1
2007-01-07,전남,0.1
2007-01-08,전남,0
2007-01-09,전남,0
2007-01-10,전남,0
2007-01-11,전남,0
2007-01-12,전남,0
2007-01-13,전남,0
2007-01-14,전남,0
2007-01-15,전남,0
2007-01-16,전남,1.9
2007-01-17,전남,0
2007-01-18,전남,0
2007-01-19,전남,0
2007-01-20,전남,0
2007-01-21,전남,0
2007-01-22,전남,0
2007-01-23,전남,0
2007-01-24,전남,0
2007-01-25,전남,0
2007-01-26,전남,4.5
2007-01-27,전남,0.1
2007-01-28,전남,0.3
2007-01-29,전남,0
2007-01-30,전남,0.2
2007-01-31,전남,0.2
2007-02-01,전남,1.1
2007-02-02,전남,0.6
2007-02-03,전남,0
2007-02-04,전남,0
2007-02-05,전남,0
2007-02-06,전남,0
2007-02-07,전남,0
2007-02-08,전남,17.9
2007-02-09,전남,0
2007-02-10,전남,0
2007-02-11,전남,0
2007-02-12,전남,0
2007-02-13,전남,33.2
2007-02-14,전남,7.6
2007-02-15,전남,0
2007-02-16,전남,0.2
2007-02-17,전남,6.4
2007-02-18,전남,0.1
2007-02-19,전남,0
2007-02-20,전남,0
2007-02-21,전남,0
2007-02-22,전남,0
2007-02-23,전남,0
2007-02-24,전남,0
2007-02-25,전남,0.7
2007-02-26,전남,0
2007-02-27,전남,0
2007-02-28,전남,0
2007-03-01,전남,0
2007-03-02,전남,18.1
2007-03-03,전남,2.6
2007-03-04,전남,61.9
2007-03-05,전남,0.2
2007-03-06,전남,0
2007-03-07,전남,0.6
2007-03-08,전남,0.2
2007-03-09,전남,0
2007-03-10,전남,0
2007-03-11,전남,0
2007-03-12,전남,0
2007-03-13,전남,0
2007-03-14,전남,0
2007-03-15,전남,3.8
2007-03-16,전남,0
2007-03-17,전남,0.3
2007-03-18,전남,0
2007-03-19,전남,0
2007-03-20,전남,0
2007-03-21,전남,0
2007-03-22,전남,0
2007-03-23,전남,2.1
2007-03-24,전남,37.8
2007-03-25,전남,0
2007-03-26,전남,0
2007-03-27,전남,0
2007-03-28,전남,0
2007-03-29,전남,1.7
2007-03-30,전남,0
2007-03-31,전남,0.7
2007-04-01,전남,1.8
2007-04-02,전남,0
2007-04-03,전남,0
2007-04-04,전남,0
2007-04-05,전남,0
2007-04-06,전남,0
2007-04-07,전남,0
2007-04-08,전남,0
2007-04-09,전남,0
2007-04-10,전남,0
2007-04-11,전남,0
2007-04-12,전남,0
2007-04-13,전남,9.9
2007-04-14,전남,0
2007-04-15,전남,1.1
2007-04-16,전남,17.8
2007-04-17,전남,0
2007-04-18,전남,0.1
2007-04-19,전남,0
2007-04-20,전남,0
2007-04-21,전남,0
2007-04-22,전남,5.7
2007-04-23,전남,0
2007-04-24,전남,0
2007-04-25,전남,0
2007-04-26,전남,0
2007-04-27,전남,0
2007-04-28,전남,0
2007-04-29,전남,0
2007-04-30,전남,9.3
2007-05-01,전남,2.1
2007-05-02,전남,0
2007-05-03,전남,0
2007-05-04,전남,0
2007-05-05,전남,3.4
2007-05-06,전남,31
2007-05-07,전남,0
2007-05-08,전남,0
2007-05-09,전남,12.6
2007-05-10,전남,0
2007-05-11,전남,0
2007-05-12,전남,15.4
2007-05-13,전남,0
2007-05-14,전남,0
2007-05-15,전남,0
2007-05-16,전남,13.9
2007-05-17,전남,0
2007-05-18,전남,0.5
2007-05-19,전남,0
2007-05-20,전남,0
2007-05-21,전남,0
2007-05-22,전남,0
2007-05-23,전남,0
2007-05-24,전남,50.1
2007-05-25,전남,2.2
2007-05-26,전남,0
2007-05-27,전남,0
2007-05-28,전남,0
2007-05-29,전남,0
2007-05-30,전남,0
2007-05-31,전남,0
2007-06-01,전남,0.1
2007-06-02,전남,0.2
2007-06-03,전남,0
2007-06-04,전남,0
2007-06-05,전남,0
2007-06-06,전남,0
2007-06-07,전남,0
2007-06-08,전남,0
2007-06-09,전남,0.1
2007-06-10,전남,0
2007-06-11,전남,0
2007-06-12,전남,0
2007-06-13,전남,6.5
2007-06-14,전남,3.6
2007-06-15,전남,0.5
2007-06-16,전남,1.6
2007-06-17,전남,0.2
2007-06-18,전남,0
2007-06-19,전남,0
2007-06-20,전남,0
2007-06-21,전남,8.4
2007-06-22,전남,2.5
2007-06-23,전남,7.1
2007-06-24,전남,4.8
2007-06-25,전남,3.4
2007-06-26,전남,0
2007-06-27,전남,0
2007-06-28,전남,0.8
2007-06-29,전남,2.2
2007-06-30,전남,0.7
2007-07-01,전남,82.9
2007-07-02,전남,7.8
2007-07-03,전남,0.5
2007-07-04,전남,58.7
2007-07-05,전남,1.9
2007-07-06,전남,35.7
2007-07-07,전남,0.1
2007-07-08,전남,0
2007-07-09,전남,38.6
2007-07-10,전남,10.5
2007-07-11,전남,0
2007-07-12,전남,0
2007-07-13,전남,8.4
2007-07-14,전남,0
2007-07-15,전남,0.5
2007-07-16,전남,3.9
2007-07-17,전남,0.1
2007-07-18,전남,0
2007-07-19,전남,17.9
2007-07-20,전남,0.9
2007-07-21,전남,1.8
2007-07-22,전남,0
2007-07-23,전남,0
2007-07-24,전남,0
2007-07-25,전남,0
2007-07-26,전남,0
2007-07-27,전남,0
2007-07-28,전남,0
2007-07-29,전남,0
2007-07-30,전남,0
2007-07-31,전남,0
2007-08-01,전남,0
2007-08-02,전남,0
2007-08-03,전남,1.5
2007-08-04,전남,3.5
2007-08-05,전남,37.7
2007-08-06,전남,17.1
2007-08-07,전남,15.4
2007-08-08,전남,10.1
2007-08-09,전남,2.6
2007-08-10,전남,1.9
2007-08-11,전남,0.9
2007-08-12,전남,59.4
2007-08-13,전남,38.7
2007-08-14,전남,28
2007-08-15,전남,6.3
2007-08-16,전남,0
2007-08-17,전남,0
2007-08-18,전남,0
2007-08-19,전남,0
2007-08-20,전남,4.4
2007-08-21,전남,0.1
2007-08-22,전남,12.1
2007-08-23,전남,0
2007-08-24,전남,0
2007-08-25,전남,0
2007-08-26,전남,5.9
2007-08-27,전남,0
2007-08-28,전남,8.9
2007-08-29,전남,52.6
2007-08-30,전남,8.6
2007-08-31,전남,1.8
2007-09-01,전남,74.6
2007-09-02,전남,1.7
2007-09-03,전남,0.2
2007-09-04,전남,36.6
2007-09-05,전남,76.9
2007-09-06,전남,32.4
2007-09-07,전남,0.9
2007-09-08,전남,0
2007-09-09,전남,0
2007-09-10,전남,0
2007-09-11,전남,0
2007-09-12,전남,0
2007-09-13,전남,0
2007-09-14,전남,56.9
2007-09-15,전남,73.3
2007-09-16,전남,109.1
2007-09-17,전남,2.6
2007-09-18,전남,0.4
2007-09-19,전남,6
2007-09-20,전남,1.6
2007-09-21,전남,0.4
