날짜,지점,평균기온(℃),최저기온(℃),최고기온(℃)
2009-02-27,서울경기,3.3,-2,8.5
2009-02-28,서울경기,4.5,-0.9,10.2
2009-03-01,서울경기,2.9,-2.5,8.6
2009-03-02,서울경기,3.1,-4.3,8.5
2009-03-03,서울경기,2.4,0,5.5
2009-03-04,서울경기,2.6,-1.8,8.7
2009-03-05,서울경기,4.7,1.4,7.9
2009-03-06,서울경기,1.8,-2,4.2
2009-03-07,서울경기,1.7,-3.9,6.8
2009-03-08,서울경기,4.2,-0.6,10.5
2009-03-09,서울경기,5.4,1.1,11.1
2009-03-10,서울경기,3.7,0,8.9
2009-03-11,서울경기,4.2,-0.3,10.3
2009-03-12,서울경기,7.5,0.8,13.6
2009-03-13,서울경기,3.1,-2.5,7
2009-03-14,서울경기,0.6,-3.2,4.7
2009-03-15,서울경기,5.3,-1.3,8.9
2009-03-16,서울경기,8.1,4.4,12.7
2009-03-17,서울경기,11.7,3.6,17.7
2009-03-18,서울경기,15.5,13.2,18.2
2009-03-19,서울경기,13.4,9.8,17.7
2009-03-20,서울경기,11.1,5.7,18.4
2009-03-21,서울경기,13.3,6.3,21.4
2009-03-22,서울경기,9.8,4.5,13.7
2009-03-23,서울경기,4.6,0.6,9.7
2009-03-24,서울경기,2.2,-0.1,5.7
2009-03-25,서울경기,2.8,-2.5,6.2
2009-03-26,서울경기,5.2,2.3,9.5
2009-03-27,서울경기,4.3,0.1,9
2009-03-28,서울경기,4.3,-0.2,9.5
2009-03-29,서울경기,5.8,-0.8,11.4
2009-03-30,서울경기,7,3.3,11.2
2009-03-31,서울경기,6.3,3.4,10
2009-04-01,서울경기,6.1,2.3,10.6
2009-04-02,서울경기,7.2,2.5,13.1
2009-04-03,서울경기,7.4,4.4,11.8
2009-04-04,서울경기,8.3,5.5,12
2009-04-05,서울경기,8.1,4.4,13.3
2009-04-06,서울경기,9.7,4.1,15.4
2009-04-07,서울경기,12.3,6.1,19.6
2009-04-08,서울경기,14.1,7.3,21.7
2009-04-09,서울경기,15,8.1,22.8
2009-04-10,서울경기,14.8,8.6,22
2009-04-11,서울경기,16.2,8.5,24.1
2009-04-12,서울경기,15,10.3,20.6
2009-04-13,서울경기,14.4,10.5,19.1
2009-04-14,서울경기,15.4,11.5,21.1
2009-04-15,서울경기,9.3,7.9,13.1
2009-04-16,서울경기,10.1,5.3,15.2
2009-04-17,서울경기,10.9,4.3,16.9
2009-04-18,서울경기,12.9,6.1,19.3
2009-04-19,서울경기,16.7,8.6,24.4
2009-04-20,서울경기,13.8,10.5,16.3
2009-04-21,서울경기,9.6,8.6,11.1
2009-04-22,서울경기,10,7.6,13.3
2009-04-23,서울경기,11.8,5.4,16.8
2009-04-24,서울경기,12.8,10.5,17.1
2009-04-25,서울경기,8.9,6.7,11.7
2009-04-26,서울경기,8.9,4.4,12.8
2009-04-27,서울경기,11.2,5.6,16.9
2009-04-28,서울경기,12.8,6.7,19.1
2009-04-29,서울경기,14.2,7.7,21.3
2009-04-30,서울경기,14.7,8.5,20.3
2009-05-01,서울경기,16.2,9.8,22
2009-05-02,서울경기,14.7,12.7,17.6
2009-05-03,서울경기,15,10.8,21.2
2009-05-04,서울경기,12.5,9.3,18.5
2009-05-05,서울경기,16.2,9.2,23.5
2009-05-06,서울경기,20.6,13.1,28
2009-05-07,서울경기,19.3,13.4,25.9
2009-05-08,서울경기,18.8,13.5,25.2
2009-05-09,서울경기,19.9,14.2,25.8
2009-05-10,서울경기,19.1,14.5,24.5
2009-05-11,서울경기,17,15.9,19.4
2009-05-12,서울경기,17.7,13.8,22.6
2009-05-13,서울경기,17.3,12.5,22
2009-05-14,서울경기,17.4,10.7,24
2009-05-15,서울경기,17.3,14.6,22.1
2009-05-16,서울경기,13.7,12.9,15.1
2009-05-17,서울경기,14,11.3,17.5
2009-05-18,서울경기,16.1,10,21.5
2009-05-19,서울경기,17.7,12.9,22.7
2009-05-20,서울경기,20,13.9,25.5
2009-05-21,서울경기,15.6,14.9,18.2
2009-05-22,서울경기,16.8,14.2,20.7
2009-05-23,서울경기,15.6,13.6,18.6
2009-05-24,서울경기,17.9,13.3,23.6
2009-05-25,서울경기,21,13.8,28.2
2009-05-26,서울경기,21.5,16.1,28.3
2009-05-27,서울경기,23.3,16.4,29.5
2009-05-28,서울경기,23.4,16,29.7
2009-05-29,서울경기,22.2,17.5,27.7
2009-05-30,서울경기,20.5,17,24.7
2009-05-31,서울경기,18.6,14.5,23.2
2009-06-01,서울경기,20.2,13.1,26.8
2009-06-02,서울경기,20.8,18.2,24.4
2009-06-03,서울경기,18.3,16.4,21.8
2009-06-04,서울경기,19,15.4,24.1
2009-06-05,서울경기,20.9,14.1,27
2009-06-06,서울경기,21,16.2,27
2009-06-07,서울경기,18.2,15.8,21.7
2009-06-08,서울경기,20.3,14.6,24.9
2009-06-09,서울경기,19.2,16.8,21.8
2009-06-10,서울경기,18.4,16.6,21.7
2009-06-11,서울경기,20,15.6,24.6
2009-06-12,서울경기,18.8,13.3,24.2
2009-06-13,서울경기,19.3,15,23.9
2009-06-14,서울경기,19.7,16.9,24.2
2009-06-15,서울경기,20.6,16.6,25.5
2009-06-16,서울경기,20.8,16.6,25.6
2009-06-17,서울경기,21,18.1,24.1
2009-06-18,서울경기,23.9,17.4,30
2009-06-19,서울경기,24.1,20.6,27.9
2009-06-20,서울경기,22.1,21.4,23.5
2009-06-21,서울경기,23.6,20.5,28.4
2009-06-22,서울경기,21.7,19.3,25.7
2009-06-23,서울경기,21.8,17.6,25.7
2009-06-24,서울경기,23.4,18.3,28.7
2009-06-25,서울경기,23.6,19.5,28.3
2009-06-26,서울경기,23.2,19.5,28
2009-06-27,서울경기,24.9,19.9,31
2009-06-28,서울경기,24.8,21.7,29.1
2009-06-29,서울경기,25,21.7,29.8
2009-06-30,서울경기,23.6,21.4,26.1
2009-07-01,서울경기,22.5,19.7,26.2
2009-07-02,서울경기,21.5,19.1,24.2
2009-07-03,서울경기,21.7,18.7,25.9
2009-07-04,서울경기,22.7,19.2,27.4
2009-07-05,서울경기,23.8,19.5,28.7
2009-07-06,서울경기,24.1,20.6,28.4
2009-07-07,서울경기,24.1,21.3,28.4
2009-07-08,서울경기,25.2,21.2,30.1
2009-07-09,서울경기,21.6,19,24.7
2009-07-10,서울경기,22.9,18.8,28
2009-07-11,서울경기,23.7,20,28.2
2009-07-12,서울경기,21,18.9,24.3
2009-07-13,서울경기,22.8,20.1,27.1
2009-07-14,서울경기,23.1,19.9,25.6
2009-07-15,서울경기,22.7,20.1,25.6
2009-07-16,서울경기,25.6,20.7,30.9
2009-07-17,서울경기,24,22.5,25.8
2009-07-18,서울경기,24.6,21.5,26.5
2009-07-19,서울경기,23.9,20.9,28.6
2009-07-20,서울경기,24.4,21.5,27.8
2009-07-21,서울경기,24.6,22.3,27.9
2009-07-22,서울경기,24,19.8,29
2009-07-23,서울경기,24.3,20.3,29.2
2009-07-24,서울경기,24.3,21,30.2
2009-07-25,서울경기,22.6,19.1,26.5
2009-07-26,서울경기,24,20.1,28.7
2009-07-27,서울경기,24.3,20.6,28.5
2009-07-28,서울경기,23.8,21.7,26.3
2009-07-29,서울경기,24.7,20.8,29.5
2009-07-30,서울경기,25.2,21.4,29.8
2009-07-31,서울경기,25.6,22.2,30
2009-08-01,서울경기,25.2,22.3,29.3
2009-08-02,서울경기,25.5,22.3,29.8
2009-08-03,서울경기,24.6,22.8,27.6
2009-08-04,서울경기,26,22,30.7
2009-08-05,서울경기,26.9,22.7,31.6
2009-08-06,서울경기,26,23.3,29.8
2009-08-07,서울경기,25,22.4,27.7
2009-08-08,서울경기,26.1,23.9,28.9
2009-08-09,서울경기,28.2,24.3,33
2009-08-10,서울경기,27.7,23.4,31.9
2009-08-11,서울경기,23.8,22.6,27.2
2009-08-12,서울경기,23.9,22.3,26.6
2009-08-13,서울경기,25.3,21.3,29.6
2009-08-14,서울경기,26.3,22.7,31.9
2009-08-15,서울경기,26.4,21.2,32
2009-08-16,서울경기,27.7,23,33.3
2009-08-17,서울경기,26.6,23.6,30.6
2009-08-18,서울경기,26.8,24.6,30.2
2009-08-19,서울경기,27.4,24.4,31.1
2009-08-20,서울경기,25.5,21.5,29
2009-08-21,서울경기,24.5,19.8,29.4
2009-08-22,서울경기,24.9,22,28.7
2009-08-23,서울경기,25.1,20.2,30.1
2009-08-24,서울경기,24.8,21,29.3
2009-08-25,서울경기,24.1,21.2,27.9
2009-08-26,서울경기,24.1,21.2,26.4
2009-08-27,서울경기,24.4,22.2,27.4
2009-08-28,서울경기,23.6,19.6,27.9
2009-08-29,서울경기,21.7,16.2,26.1
2009-08-30,서울경기,20.5,18.2,23.6
2009-08-31,서울경기,22.1,16.4,27.7
2009-09-01,서울경기,23.1,18.3,28.5
2009-09-02,서울경기,22.8,18.4,28.5
2009-09-03,서울경기,22.7,18.2,28
2009-09-04,서울경기,23.4,18.4,28.7
2009-09-05,서울경기,24.1,20.3,28.4
2009-09-06,서울경기,24.4,20.9,29.3
2009-09-07,서울경기,23.5,21.8,26.2
2009-09-08,서울경기,22.8,17.9,28.1
2009-09-09,서울경기,22.3,17.5,27.1
2009-09-10,서울경기,21.6,16.2,26.9
2009-09-11,서울경기,19.9,16.1,24.2
2009-09-12,서울경기,19.4,16,23.7
2009-09-13,서울경기,20.2,14.9,25.5
2009-09-14,서울경기,19.8,17.2,22.6
2009-09-15,서울경기,20.3,16.2,25
2009-09-16,서울경기,20.4,15.7,25.8
2009-09-17,서울경기,20.7,15.9,25.7
2009-09-18,서울경기,21.7,16.1,28.2
2009-09-19,서울경기,21.2,16.3,26.4
2009-09-20,서울경기,20.8,15.9,25.4
2009-09-21,서울경기,18.6,15.7,21
2009-09-22,서울경기,18.5,14,24.5
2009-09-23,서울경기,19.4,14.4,25.8
2009-09-24,서울경기,19.6,14.2,25.2
2009-09-25,서울경기,19.3,16.3,23.6
2009-09-26,서울경기,21.1,14.8,26.7
2009-09-27,서울경기,20.5,18.6,22.6
2009-09-28,서울경기,20.5,17.1,24.9
2009-09-29,서울경기,20.6,16.5,26.1
2009-09-30,서울경기,21.8,17.6,27.5
2009-10-01,서울경기,21.3,17.2,26.4
2009-10-02,서울경기,18.8,15,23.9
2009-10-03,서울경기,17.9,11.5,22.8
2009-10-04,서울경기,16.8,12,21.8
2009-10-05,서울경기,17.4,11.3,23.2
2009-10-06,서울경기,18.4,12.9,24.7
2009-10-07,서울경기,17.8,13.3,23.6
2009-10-08,서울경기,16.1,11.6,21.4
2009-10-09,서울경기,15,10.5,20.3
2009-10-10,서울경기,15.2,9.7,21
2009-10-11,서울경기,15.6,10.4,21.4
2009-10-12,서울경기,15.4,11,20.1
2009-10-13,서울경기,13.8,10.3,19.2
2009-10-14,서울경기,14.3,10.3,19.9
2009-10-15,서울경기,15.4,9.3,21.6
2009-10-16,서울경기,16.3,10.9,21.9
2009-10-17,서울경기,13.9,11,17.7
2009-10-18,서울경기,14.2,9.3,18.8
2009-10-19,서울경기,12.5,9.5,15.5
2009-10-20,서울경기,11,5.7,15.8
2009-10-21,서울경기,13.1,8.3,18.4
2009-10-22,서울경기,12.8,6.4,19.2
2009-10-23,서울경기,15.4,11.2,20.3
2009-10-24,서울경기,16.5,12.8,20.9
2009-10-25,서울경기,15.5,11.9,20.8
2009-10-26,서울경기,15.4,10.7,20.9
2009-10-27,서울경기,15,11.2,19.9
2009-10-28,서울경기,14.1,9.3,20
2009-10-29,서울경기,16.4,10.6,22.8
2009-10-30,서울경기,17.8,14.2,23.6
2009-10-31,서울경기,15.9,12.5,19.2
2009-11-01,서울경기,9.7,4.9,13.4
2009-11-02,서울경기,0.5,-2.2,4.9
2009-11-03,서울경기,2.9,-3.3,7.2
2009-11-04,서울경기,12,5.4,16.5
2009-11-05,서울경기,13.8,10.2,18.3
2009-11-06,서울경기,14.4,9.7,19.7
2009-11-07,서울경기,16.9,12.5,20
2009-11-08,서울경기,16.6,14.6,19.5
2009-11-09,서울경기,16.3,13,20.9
2009-11-10,서울경기,13.1,9.5,15.2
2009-11-11,서울경기,9.4,6.4,13.7
2009-11-12,서울경기,9.1,5.4,13.1
2009-11-13,서울경기,9.1,7.9,10.5
2009-11-14,서울경기,5.2,1.2,9.3
2009-11-15,서울경기,0,-2.3,2.2
2009-11-16,서울경기,-1.1,-3.5,1.9
2009-11-17,서울경기,-0.7,-2.5,2.7
2009-11-18,서울경기,-0.6,-5.3,3.6
2009-11-19,서울경기,1.8,-1.6,6.4
2009-11-20,서울경기,1.7,-2.5,5.4
2009-11-21,서울경기,0.1,-3.6,4
2009-11-22,서울경기,3.5,-1.4,7.3
2009-11-23,서울경기,7.1,3.2,12.4
2009-11-24,서울경기,7.9,3.9,13.9
2009-11-25,서울경기,5.8,3.2,8.2
2009-11-26,서울경기,7,2.2,12.5
2009-11-27,서울경기,6.5,3.2,8.6
2009-11-28,서울경기,4.7,1.2,8.5
2009-11-29,서울경기,5.7,4.2,7.3
2009-11-30,서울경기,5.5,2.6,9.9
2009-12-01,서울경기,6,3.2,10.6
2009-12-02,서울경기,5.1,1.9,8.1
2009-12-03,서울경기,4.6,2.1,6.3
2009-12-04,서울경기,3.9,-0.6,8.2
2009-12-05,서울경기,0.4,-4.3,6
2009-12-06,서울경기,-3.1,-6,0.7
2009-12-07,서울경기,-0.6,-6.1,5.3
2009-12-08,서울경기,1,-2.4,3.9
2009-12-09,서울경기,4.7,0.4,8.4
2009-12-10,서울경기,7.3,6,8.4
2009-12-11,서울경기,7.5,6.2,9
2009-12-12,서울경기,4.5,1.3,8.2
2009-12-13,서울경기,2.1,-0.6,6.4
2009-12-14,서울경기,0,-2.7,3.9
2009-12-15,서울경기,-3.5,-6.8,-0.6
2009-12-16,서울경기,-5.6,-9.2,-2.1
2009-12-17,서울경기,-6.8,-10,-2.6
2009-12-18,서울경기,-8.8,-12.1,-5.3
2009-12-19,서울경기,-7.2,-10.6,-3.7
2009-12-20,서울경기,-5.3,-9.9,-0.5
2009-12-21,서울경기,-3.5,-9.5,0.7
2009-12-22,서울경기,3.6,-2.4,8.5
2009-12-23,서울경기,3.8,-0.4,7.8
2009-12-24,서울경기,2.1,-2.1,7.2
2009-12-25,서울경기,0.4,-4.1,4.3
2009-12-26,서울경기,-7.7,-10.2,-4
2009-12-27,서울경기,-8,-9.9,-5.1
2009-12-28,서울경기,-8.4,-11.6,-4.3
2009-12-29,서울경기,-3.5,-10.8,2.9
2009-12-30,서울경기,-3.5,-8.5,2.8
2009-12-31,서울경기,-9.9,-12.3,-7.4
2010-01-01,서울경기,-7.2,-13.1,-3.1
2010-01-02,서울경기,-2.8,-6.4,0.9
2010-01-03,서울경기,-6.5,-10.6,-3.2
2010-01-04,서울경기,-5.6,-7.4,-2.8
2010-01-05,서울경기,-9.4,-12.3,-6.3
2010-01-06,서울경기,-11.4,-15.2,-7
2010-01-07,서울경기,-11,-15.6,-5.5
2010-01-08,서울경기,-8.8,-13.7,-2.8
2010-01-09,서울경기,-5.6,-9.9,-1.8
2010-01-10,서울경기,-4.6,-8.3,-0.3
2010-01-11,서울경기,-5.9,-9.7,-1.3
2010-01-12,서울경기,-9.9,-13.2,-6.5
2010-01-13,서울경기,-12.4,-15.1,-9.4
2010-01-14,서울경기,-9.3,-15.6,-4.1
2010-01-15,서울경기,-4.8,-8.2,0
2010-01-16,서울경기,-6.9,-11.9,-1.4
2010-01-17,서울경기,-4.6,-10.8,1.7
2010-01-18,서울경기,-0.4,-5.2,3.4
2010-01-19,서울경기,3.2,-1.6,7.7
2010-01-20,서울경기,5.7,2.5,8.6
2010-01-21,서울경기,-3.9,-7.9,2.7
2010-01-22,서울경기,-6.3,-9.2,-2.5
2010-01-23,서울경기,-5,-9.6,-0.3
2010-01-24,서울경기,0.6,-4.8,4.6
2010-01-25,서울경기,-2.8,-8,3.5
2010-01-26,서울경기,-4.1,-10,1.7
2010-01-27,서울경기,0.3,-4.1,4.2
2010-01-28,서울경기,-0.5,-5.1,2.6
2010-01-29,서울경기,-1.8,-7.8,2.3
2010-01-30,서울경기,0.9,-2.9,5.4
2010-01-31,서울경기,1.3,-1.6,5.3
2010-02-01,서울경기,0.2,-2.9,4.9
2010-02-02,서울경기,-5.6,-8.3,-2.3
2010-02-03,서울경기,-7.6,-10.5,-4.4
2010-02-04,서울경기,-4,-9.4,0.1
2010-02-05,서울경기,-5.2,-8,-1.7
2010-02-06,서울경기,-4.9,-10.7,1.1
2010-02-07,서울경기,0.3,-7.7,6.3
2010-02-08,서울경기,3.7,2.3,6.3
2010-02-09,서울경기,3.2,1.9,4.6
2010-02-10,서울경기,3.9,2.6,5.3
2010-02-11,서울경기,0.6,-0.7,3.4
2010-02-12,서울경기,-0.4,-1.7,1.4
2010-02-13,서울경기,-2.5,-4.7,-0.1
2010-02-14,서울경기,-2.4,-6,0.8
2010-02-15,서울경기,-3.1,-5.9,0.1
2010-02-16,서울경기,-4.5,-8.1,-0.3
2010-02-17,서울경기,-3.2,-8.4,0.7
2010-02-18,서울경기,-2.8,-5.3,-0.5
2010-02-19,서울경기,-1,-5.5,2.6
2010-02-20,서울경기,2.4,-3,8.3
2010-02-21,서울경기,4.8,-0.4,9.7
2010-02-22,서울경기,5.4,0.9,10.5
2010-02-23,서울경기,6.5,-0.8,15.1
2010-02-24,서울경기,11.7,3.4,17.4
2010-02-25,서울경기,11.7,8.8,15.7
2010-02-26,서울경기,11.2,7.3,17.2
2010-02-27,서울경기,7.7,4.6,11.1
2010-02-28,서울경기,6,3.6,9.3
2010-03-01,서울경기,3.1,1.7,5.7
2010-03-02,서울경기,2.7,0.1,5.9
2010-03-03,서울경기,4.5,-2.3,10.2
2010-03-04,서울경기,5.6,4.6,6.8
2010-03-05,서울경기,6.1,3.6,9.4
2010-03-06,서울경기,5.7,1.6,10.2
2010-03-07,서울경기,5.3,3.1,8.4
2010-03-08,서울경기,4.4,1,8
2010-03-09,서울경기,1.7,-3.3,5.5
2010-03-10,서울경기,-1,-3.6,1.9
2010-03-11,서울경기,2.7,-2.9,6.8
2010-03-12,서울경기,5.9,1.4,10.3
2010-03-13,서울경기,2.5,-1.9,7.6
2010-03-14,서울경기,7.3,0,13.4
2010-03-15,서울경기,8.3,3.2,11.4
2010-03-16,서울경기,1.4,-0.7,4.4
2010-03-17,서울경기,0.2,-2.4,4.2
2010-03-18,서울경기,0.6,-3,5
2010-03-19,서울경기,4.4,-2.9,9.8
2010-03-20,서울경기,6.6,1.7,11.5
2010-03-21,서울경기,3.2,-0.4,7.5
2010-03-22,서울경기,2.2,0.1,5.7
2010-03-23,서울경기,5.6,1.1,10.6
2010-03-24,서울경기,8.4,2.6,14.2
2010-03-25,서울경기,5.6,0.5,10.4
2010-03-26,서울경기,2.6,-2.5,5.7
2010-03-27,서울경기,5.3,2.9,7.9
2010-03-28,서울경기,4.2,-0.5,8.7
2010-03-29,서울경기,5.1,-0.7,10.6
2010-03-30,서울경기,8,2.1,14
2010-03-31,서울경기,8.2,6.5,9.3
2010-04-01,서울경기,7.4,3.9,9.6
2010-04-02,서울경기,5.7,1,10
2010-04-03,서울경기,5.1,0.9,9.6
2010-04-04,서울경기,7.1,0.9,14.3
2010-04-05,서울경기,9.8,3.4,15
2010-04-06,서울경기,8.3,4.8,12
2010-04-07,서울경기,6.9,1.7,12.1
2010-04-08,서울경기,8,1.9,14.5
2010-04-09,서울경기,10.7,4.8,16.5
2010-04-10,서울경기,10,8,12.5
2010-04-11,서울경기,13.1,5.8,19.7
2010-04-12,서울경기,12.9,8.5,18.3
2010-04-13,서울경기,4.8,3,8.6
2010-04-14,서울경기,4.4,1.3,7.1
2010-04-15,서울경기,6.7,0.3,12.5
2010-04-16,서울경기,7.5,3.1,13.3
2010-04-17,서울경기,7.2,2.7,11.9
2010-04-18,서울경기,11.7,4.8,17
2010-04-19,서울경기,14.4,11.9,17.5
2010-04-20,서울경기,15.3,11.7,20.1
2010-04-21,서울경기,14,10.9,18.5
2010-04-22,서울경기,11,9.4,12.9
2010-04-23,서울경기,9.5,6.7,14.3
2010-04-24,서울경기,10.2,4.8,15.7
2010-04-25,서울경기,12.4,5.6,18.4
2010-04-26,서울경기,12.2,9.5,17.4
2010-04-27,서울경기,7.6,5.1,10.7
2010-04-28,서울경기,5.5,3.6,8
2010-04-29,서울경기,8.6,4.4,12.3
2010-04-30,서울경기,9.6,6.6,13.6
2010-05-01,서울경기,11.8,5,17.1
2010-05-02,서울경기,16.3,9.3,21.9
2010-05-03,서울경기,17,14.7,18.7
2010-05-04,서울경기,19.3,16.4,24.2
2010-05-05,서울경기,20.2,15,24.6
2010-05-06,서울경기,12.9,9.8,20
2010-05-07,서울경기,13.8,9,19.6
2010-05-08,서울경기,15.4,10.8,21
2010-05-09,서울경기,17.9,11.7,25.2
2010-05-10,서울경기,15.3,12,20.2
2010-05-11,서울경기,12.5,9.4,16.7
2010-05-12,서울경기,13.4,8.1,18.6
2010-05-13,서울경기,15.2,9.4,21
2010-05-14,서울경기,17.1,11.2,23.2
2010-05-15,서울경기,16.1,11.8,21.2
2010-05-16,서울경기,17,11.1,23.5
2010-05-17,서울경기,19.1,12.7,25.4
2010-05-18,서울경기,17.1,14.6,19.2
2010-05-19,서울경기,16.5,13.9,20.2
2010-05-20,서울경기,18.1,13.4,23.8
2010-05-21,서울경기,20.4,13.8,28
2010-05-22,서울경기,19.2,15.7,24.4
2010-05-23,서울경기,16.1,14.8,17.9
2010-05-24,서울경기,13.4,12.4,15.4
2010-05-25,서울경기,15,12.2,19.1
2010-05-26,서울경기,17.9,14.5,22.4
2010-05-27,서울경기,17.1,11.8,23.1
2010-05-28,서울경기,15.8,13.3,19.1
2010-05-29,서울경기,17.8,14.1,22.9
2010-05-30,서울경기,18.3,14.1,23.1
2010-05-31,서울경기,17.4,14.7,20.6
2010-06-01,서울경기,18.2,12.1,24.9
2010-06-02,서울경기,19.5,13,25.7
2010-06-03,서울경기,20.2,14.7,25.9
2010-06-04,서울경기,21.3,15.3,27.2
2010-06-05,서울경기,21.7,16.1,27.4
2010-06-06,서울경기,23.9,17,30.3
2010-06-07,서울경기,24.2,19.1,30.3
2010-06-08,서울경기,24.5,18,30.2
2010-06-09,서울경기,24.4,18.9,29.9
2010-06-10,서울경기,24.5,19.3,30.9
2010-06-11,서울경기,24.2,19.5,30.2
2010-06-12,서울경기,18.4,17.6,20.7
2010-06-13,서울경기,21.8,17.9,26.5
2010-06-14,서울경기,21.9,19.2,25.5
2010-06-15,서울경기,23.6,20,28.8
2010-06-16,서울경기,21.7,19.3,24.6
2010-06-17,서울경기,23.3,20.1,27.4
2010-06-18,서울경기,25.7,22.1,30.9
2010-06-19,서울경기,22.1,20.5,24.7
2010-06-20,서울경기,22,19.1,26.2
2010-06-21,서울경기,21,17.3,26.4
2010-06-22,서울경기,20.6,16.8,24.3
2010-06-23,서울경기,22.3,16.5,28.2
2010-06-24,서울경기,22.9,17.3,29.2
2010-06-25,서울경기,25.8,18.5,32.1
2010-06-26,서울경기,24.6,22.1,27.1
2010-06-27,서울경기,21.7,20.3,23.7
2010-06-28,서울경기,23.7,19.5,29
2010-06-29,서울경기,22.9,19.9,26.3
2010-06-30,서울경기,22.3,20,24.5
2010-07-01,서울경기,25.3,21.7,29.3
2010-07-02,서울경기,24.6,23.2,25.8
2010-07-03,서울경기,23.5,22,25.6
2010-07-04,서울경기,25.6,23,29.4
2010-07-05,서울경기,24.5,21.8,28.9
2010-07-06,서울경기,24.7,21.1,30
2010-07-07,서울경기,24.3,21.3,28.5
2010-07-08,서울경기,23.4,20.7,28.6
2010-07-09,서울경기,24.5,20.8,29.2
2010-07-10,서울경기,25.4,21.4,29
2010-07-11,서울경기,24.2,22.3,27.5
2010-07-12,서울경기,24.8,21,29
2010-07-13,서울경기,25.7,21.4,30.9
2010-07-14,서울경기,24.8,21.6,28.8
2010-07-15,서울경기,25,21.3,29.3
2010-07-16,서울경기,24.1,22.5,27.5
2010-07-17,서울경기,23.7,22.8,24.7
2010-07-18,서울경기,26,23.4,29.1
2010-07-19,서울경기,26.2,24.3,29.1
2010-07-20,서울경기,27.9,24,32
2010-07-21,서울경기,27.2,25.3,29.2
2010-07-22,서울경기,26.3,25,28.9
2010-07-23,서울경기,24.2,22.3,25.8
2010-07-24,서울경기,25.2,23,28.7
2010-07-25,서울경기,25.3,23.3,29
2010-07-26,서울경기,25.2,23.2,28.2
2010-07-27,서울경기,26.4,23.6,30
2010-07-28,서울경기,26.8,23.4,31.1
2010-07-29,서울경기,26.3,24.3,29.9
2010-07-30,서울경기,26.1,24.6,28.8
2010-07-31,서울경기,26.4,24.3,29.4
2010-08-01,서울경기,26.9,25.6,29.8
2010-08-02,서울경기,26.5,23.7,31.2
2010-08-03,서울경기,26.2,22.6,30.9
2010-08-04,서울경기,27.5,23.8,32
2010-08-05,서울경기,28.8,25.7,33.1
2010-08-06,서울경기,27.5,25.8,30.5
2010-08-07,서울경기,26,24.4,28.4
2010-08-08,서울경기,27.1,23.9,31.4
2010-08-09,서울경기,28.2,24.1,32.8
2010-08-10,서울경기,26.7,24.5,30.6
2010-08-11,서울경기,28.2,25.2,33.2
2010-08-12,서울경기,24,22.5,26.5
2010-08-13,서울경기,26,22.5,29.3
2010-08-14,서울경기,26.7,24.5,29.2
2010-08-15,서울경기,26.3,24.5,29.4
2010-08-16,서울경기,24.5,22.5,26.5
2010-08-17,서울경기,25.6,20.8,31.2
2010-08-18,서울경기,26.2,22.4,31.4
2010-08-19,서울경기,28.4,24.9,32.7
2010-08-20,서울경기,28.1,25,32
2010-08-21,서울경기,27.8,24.4,31.7
2010-08-22,서울경기,28.1,24.9,32.1
2010-08-23,서울경기,26.1,23.6,28.5
2010-08-24,서울경기,24,21.9,26.1
2010-08-25,서울경기,21.5,19.7,23.2
2010-08-26,서울경기,24.6,21.4,27.8
2010-08-27,서울경기,26.8,24.2,31.6
2010-08-28,서울경기,25.6,24.5,27.5
2010-08-29,서울경기,23.9,22.2,26.3
2010-08-30,서울경기,25.5,22.7,29.4
2010-08-31,서울경기,24.5,22,27.6
2010-09-01,서울경기,26,22.7,31.1
2010-09-02,서울경기,24.2,22.2,27.3
2010-09-03,서울경기,25.4,22.6,29.5
2010-09-04,서울경기,26.5,23.2,30.5
2010-09-05,서울경기,25.8,23.1,31.4
2010-09-06,서울경기,25.4,22.7,29.6
2010-09-07,서울경기,26.3,22.5,31
2010-09-08,서울경기,22.7,21.3,24.9
2010-09-09,서울경기,21.5,19.5,23.7
2010-09-10,서울경기,24.1,22.5,26.1
2010-09-11,서울경기,23.9,22.5,26.6
2010-09-12,서울경기,23,20.9,26.4
2010-09-13,서울경기,23.5,19.9,27.7
2010-09-14,서울경기,23.7,20.9,28.3
2010-09-15,서울경기,24.2,19.1,30.2
2010-09-16,서울경기,24,18.8,29.7
2010-09-17,서울경기,23.7,19.8,28.3
2010-09-18,서울경기,24.4,21,29.2
2010-09-19,서울경기,20.9,18.7,23.5
2010-09-20,서울경기,22,19.1,25.4
2010-09-21,서울경기,22.2,18.2,25.8
2010-09-22,서울경기,17.1,14.3,19.5
2010-09-23,서울경기,16.9,11.8,22.8
2010-09-24,서울경기,17.2,11.4,23.7
2010-09-25,서울경기,18.1,13.2,23.9
2010-09-26,서울경기,18.6,15.2,24.4
2010-09-27,서울경기,19.1,14.9,23.6
2010-09-28,서울경기,15.9,12.4,19.1
